id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,一級用途別編號,一級用途別名稱,經資門,支出實現數,加項_預付款,加項_材料,加項_存出保證金,加項_零用金,加項_退還收入預收款,加項_其他應收款,減項_以前年度撥款於本年度實現數,公庫撥入數,公庫分配數餘額
201,11209,112,09,1,,3102010600,卸任禮遇,,,,,1,3945312,0,0,0,0,0,0,0,3945312,1028688
201,11209,112,09,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,1426400,0,0,0,0,0,0,0,1426400,431600
201,11209,112,09,1,,3102019011,交通及運輸設備,,,,,2,6386296,0,0,0,0,0,0,0,6386296,3408704
201,11209,112,09,1,二、統籌科目,,,,,,,1,67052686,1112800,0,0,0,0,0,0,68165486,0
201,11209,112,09,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,175800,0,0,0,0,0,0,0,175800,0
201,11209,112,09,1,,7606205300,公務人員退休撫卹給付,,,,,1,62510646,0,0,0,0,0,0,0,62510646,0
201,11209,112,09,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,4366240,1112800,0,0,0,0,0,0,5479040,0
201,11209,112,09,1,以前年度,,,,,,,1,41063153,0,0,0,0,0,0,0,41063153,10114991
201,11209,112,09,1,一、以前年度應付(保留)數,,,,,,,1,41063153,0,0,0,0,0,0,0,41063153,10114991
201,11209,112,09,1,,3102010100,一般行政,,,,,1,38525667,0,0,0,0,0,0,0,38525667,10114991
201,11209,112,09,1,,3102010600,卸任禮遇,,,,,1,2537486,0,0,0,0,0,0,0,2537486,0
201,11209,112,09,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11210,112,10,1,本年度,,,,,,,1,858647307,11550010,0,0,500000,0,0,0,870697317,26905436
201,11210,112,10,1,一、本年度經費,,,,,,,1,783862554,11550010,0,0,500000,0,0,0,795912564,26905436
201,11210,112,10,1,,3102010100,一般行政,,,,,1,730737353,9309510,0,0,500000,0,0,0,740546863,20466137
201,11210,112,10,1,,3102010200,國務機要,,,,,1,19670332,1533000,0,0,0,0,0,0,21203332,36668
201,11210,112,10,1,,3102010300,國家慶典,,,,,1,11792744,0,0,0,0,0,0,0,11792744,174256
201,11210,112,10,1,,3102010401,國家發展研究及諮詢,,,,,1,3697624,27000,0,0,0,0,0,0,3724624,34376
201,11210,112,10,1,,3102010500,新聞發布,,,,,1,5010781,0,0,0,0,0,0,0,5010781,558219
201,11210,112,10,1,,3102010600,卸任禮遇,,,,,1,4503214,0,0,0,0,0,0,0,4503214,988786
201,11210,112,10,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,1980735,680500,0,0,0,0,0,0,2661235,1321765
201,11210,112,10,1,,3102019011,交通及運輸設備,,,,,2,6469771,0,0,0,0,0,0,0,6469771,3325229
201,11210,112,10,1,二、統籌科目,,,,,,,1,74784753,0,0,0,0,0,0,0,74784753,0
201,11210,112,10,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,175800,0,0,0,0,0,0,0,175800,0
201,11210,112,10,1,,7606205300,公務人員退休撫卹給付,,,,,1,69043163,0,0,0,0,0,0,0,69043163,0
201,11210,112,10,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,5565790,0,0,0,0,0,0,0,5565790,0
201,11210,112,10,1,以前年度,,,,,,,1,49272219,0,0,0,0,0,0,0,49272219,1905925
201,11210,112,10,1,一、以前年度應付(保留)數,,,,,,,1,49272219,0,0,0,0,0,0,0,49272219,1905925
201,11210,112,10,1,,3102010100,一般行政,,,,,1,46734733,0,0,0,0,0,0,0,46734733,1905925
201,11210,112,10,1,,3102010600,卸任禮遇,,,,,1,2537486,0,0,0,0,0,0,0,2537486,0
201,11210,112,10,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11211,112,11,1,本年度,,,,,,,1,938529896,8573662,0,0,500000,0,0,0,947603558,29580618
201,11211,112,11,1,一、本年度經費,,,,,,,1,857416720,8573662,0,0,500000,0,0,0,866490382,29580618
201,11211,112,11,1,,3102010100,一般行政,,,,,1,795255006,7566162,0,0,500000,0,0,0,803321168,22606832
201,11211,112,11,1,,3102010200,國務機要,,,,,1,24902330,300000,0,0,0,0,0,0,25202330,197670
201,11211,112,11,1,,3102010300,國家慶典,,,,,1,12589539,0,0,0,0,0,0,0,12589539,549461
201,11211,112,11,1,,3102010401,國家發展研究及諮詢,,,,,1,4056212,27000,0,0,0,0,0,0,4083212,383788
201,11211,112,11,1,,3102010500,新聞發布,,,,,1,5562088,0,0,0,0,0,0,0,5562088,420912
201,11211,112,11,1,,3102010600,卸任禮遇,,,,,1,5410249,0,0,0,0,0,0,0,5410249,1158751
201,11211,112,11,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,3171525,680500,0,0,0,0,0,0,3852025,937975
201,11211,112,11,1,,3102019011,交通及運輸設備,,,,,2,6469771,0,0,0,0,0,0,0,6469771,3325229
201,11211,112,11,1,二、統籌科目,,,,,,,1,81113176,0,0,0,0,0,0,0,81113176,0
201,11211,112,11,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,175800,0,0,0,0,0,0,0,175800,0
201,11211,112,11,1,,7606205300,公務人員退休撫卹給付,,,,,1,75052516,0,0,0,0,0,0,0,75052516,0
201,11211,112,11,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,5884860,0,0,0,0,0,0,0,5884860,0
201,11211,112,11,1,以前年度,,,,,,,1,50016456,0,0,0,0,0,0,0,50016456,1161688
201,11211,112,11,1,一、以前年度應付(保留)數,,,,,,,1,50016456,0,0,0,0,0,0,0,50016456,1161688
201,11211,112,11,1,,3102010100,一般行政,,,,,1,47478970,0,0,0,0,0,0,0,47478970,1161688
201,11211,112,11,1,,3102010600,卸任禮遇,,,,,1,2537486,0,0,0,0,0,0,0,2537486,0
201,11211,112,11,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11212,112,12,1,本年度,,,,,,,1,1065204515,0,0,0,0,0,0,0,1065204515,54654879
201,11212,112,12,1,一、本年度經費,,,,,,,1,983934121,0,0,0,0,0,0,0,983934121,54654879
201,11212,112,12,1,,3102010100,一般行政,,,,,1,907985739,0,0,0,0,0,0,0,907985739,47475261
201,11212,112,12,1,,3102010200,國務機要,,,,,1,29998830,0,0,0,0,0,0,0,29998830,1170
201,11212,112,12,1,,3102010300,國家慶典,,,,,1,15543900,0,0,0,0,0,0,0,15543900,24100
201,11212,112,12,1,,3102010401,國家發展研究及諮詢,,,,,1,4482312,0,0,0,0,0,0,0,4482312,518688
201,11212,112,12,1,,3102010500,新聞發布,,,,,1,6680625,0,0,0,0,0,0,0,6680625,3375
201,11212,112,12,1,,3102010600,卸任禮遇,,,,,1,5916174,0,0,0,0,0,0,0,5916174,2894826
201,11212,112,12,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,5186770,0,0,0,0,0,0,0,5186770,2082230
201,11212,112,12,1,,3102019011,交通及運輸設備,,,,,2,8139771,0,0,0,0,0,0,0,8139771,1655229
201,11212,112,12,1,二、統籌科目,,,,,,,1,81270394,0,0,0,0,0,0,0,81270394,0
201,11212,112,12,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,175800,0,0,0,0,0,0,0,175800,0
201,11212,112,12,1,,7606205300,公務人員退休撫卹給付,,,,,1,75043844,0,0,0,0,0,0,0,75043844,0
201,11212,112,12,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,6050750,0,0,0,0,0,0,0,6050750,0
201,11212,112,12,1,以前年度,,,,,,,1,50646456,0,0,0,0,0,0,0,50646456,531688
201,11212,112,12,1,一、以前年度應付(保留)數,,,,,,,1,50646456,0,0,0,0,0,0,0,50646456,531688
201,11212,112,12,1,,3102010100,一般行政,,,,,1,48108970,0,0,0,0,0,0,0,48108970,531688
201,11212,112,12,1,,3102010600,卸任禮遇,,,,,1,2537486,0,0,0,0,0,0,0,2537486,0
201,11212,112,12,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11301,113,01,1,本年度,,,,,,,1,192107902,13386727,0,0,500000,0,0,0,205994629,4161882
201,11301,113,01,1,一、本年度經費,,,,,,,1,174294726,13168392,0,0,500000,0,0,0,187963118,4161882
201,11301,113,01,1,,3102010100,一般行政,,,,,1,163982481,8609164,0,0,500000,0,0,0,173091645,2858355
201,11301,113,01,1,,3102010200,國務機要,,,,,1,5167700,4523000,0,0,0,0,0,0,9690700,304300
201,11301,113,01,1,,3102010300,國家慶典,,,,,1,2921050,0,0,0,0,0,0,0,2921050,789950
201,11301,113,01,1,,3102010401,國家發展研究及諮詢,,,,,1,46373,27000,0,0,0,0,0,0,73373,60627
201,11301,113,01,1,,3102010500,新聞發布,,,,,1,1625454,9228,0,0,0,0,0,0,1634682,108318
201,11301,113,01,1,,3102010600,卸任禮遇,,,,,1,551668,0,0,0,0,0,0,0,551668,40332
201,11301,113,01,1,二、統籌科目,,,,,,,1,17813176,218335,0,0,0,0,0,0,18031511,0
201,11301,113,01,1,,3177013100,調整軍公教人員待遇準備,,,,,1,5556257,218335,0,0,0,0,0,0,5774592,0
201,11301,113,01,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,58600,0,0,0,0,0,0,0,58600,0
201,11301,113,01,1,,7606205300,公務人員退休撫卹給付,,,,,1,12054429,0,0,0,0,0,0,0,12054429,0
201,11301,113,01,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,143890,0,0,0,0,0,0,0,143890,0
201,11301,113,01,1,以前年度,,,,,,,1,0,399658,0,0,0,0,0,0,399658,39635464
201,11301,113,01,1,一、以前年度應付(保留)數,,,,,,,1,0,399658,0,0,0,0,0,0,399658,39635464
201,11301,113,01,1,,3102010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,35567800
201,11301,113,01,1,,3102010600,卸任禮遇,,,,,1,0,399658,0,0,0,0,0,0,399658,2007364
201,11301,113,01,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,2060300
201,11301,113,01,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11302,113,02,1,本年度,,,,,,,1,267438784,9244908,0,0,500000,0,0,0,277183692,7108404
201,11302,113,02,1,一、本年度經費,,,,,,,1,240716788,8454808,0,0,500000,0,0,0,249671596,7108404
201,11302,113,02,1,,3102010100,一般行政,,,,,1,225098227,6135580,0,0,500000,0,0,0,231733807,5690193
201,11302,113,02,1,,3102010200,國務機要,,,,,1,9000200,2283000,0,0,0,0,0,0,11283200,218800
201,11302,113,02,1,,3102010300,國家慶典,,,,,1,3558926,0,0,0,0,0,0,0,3558926,913074
201,11302,113,02,1,,3102010401,國家發展研究及諮詢,,,,,1,131927,27000,0,0,0,0,0,0,158927,186073
201,11302,113,02,1,,3102010500,新聞發布,,,,,1,2016877,9228,0,0,0,0,0,0,2026105,40895
201,11302,113,02,1,,3102010600,卸任禮遇,,,,,1,827502,0,0,0,0,0,0,0,827502,40498
201,11302,113,02,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,83129,0,0,0,0,0,0,0,83129,18871
201,11302,113,02,1,二、統籌科目,,,,,,,1,26721996,790100,0,0,0,0,0,0,27512096,0
201,11302,113,02,1,,3177013100,調整軍公教人員待遇準備,,,,,1,7545627,41800,0,0,0,0,0,0,7587427,0
201,11302,113,02,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,58600,0,0,0,0,0,0,0,58600,0
201,11302,113,02,1,,7606205300,公務人員退休撫卹給付,,,,,1,18328529,0,0,0,0,0,0,0,18328529,0
201,11302,113,02,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,789240,748300,0,0,0,0,0,0,1537540,0
201,11302,113,02,1,以前年度,,,,,,,1,0,2796844,0,0,0,0,0,0,2796844,37238278
201,11302,113,02,1,一、以前年度應付(保留)數,,,,,,,1,0,2796844,0,0,0,0,0,0,2796844,37238278
201,11302,113,02,1,,3102010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,35567800
201,11302,113,02,1,,3102010600,卸任禮遇,,,,,1,0,2105904,0,0,0,0,0,0,2105904,301118
201,11302,113,02,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,0,690940,0,0,0,0,0,0,690940,1369360
201,11302,113,02,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11303,113,03,1,本年度,,,,,,,1,334803206,8873761,0,0,500000,0,0,0,344176967,8181433
201,11303,113,03,1,一、本年度經費,,,,,,,1,298541645,8836922,0,0,500000,0,0,0,307878567,8181433
201,11303,113,03,1,,3102010100,一般行政,,,,,1,278387065,8205922,0,0,500000,0,0,0,287092987,5223013
201,11303,113,03,1,,3102010200,國務機要,,,,,1,10782800,504000,0,0,0,0,0,0,11286800,225200
201,11303,113,03,1,,3102010300,國家慶典,,,,,1,4459597,0,0,0,0,0,0,0,4459597,1999403
201,11303,113,03,1,,3102010401,國家發展研究及諮詢,,,,,1,487383,127000,0,0,0,0,0,0,614383,321617
201,11303,113,03,1,,3102010500,新聞發布,,,,,1,3205278,0,0,0,0,0,0,0,3205278,280722
201,11303,113,03,1,,3102010600,卸任禮遇,,,,,1,1103336,0,0,0,0,0,0,0,1103336,100664
201,11303,113,03,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,116186,0,0,0,0,0,0,0,116186,30814
201,11303,113,03,1,二、統籌科目,,,,,,,1,36261561,36839,0,0,0,0,0,0,36298400,0
201,11303,113,03,1,,3177013100,調整軍公教人員待遇準備,,,,,1,9538674,36839,0,0,0,0,0,0,9575513,0
201,11303,113,03,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,58600,0,0,0,0,0,0,0,58600,0
201,11303,113,03,1,,7606205300,公務人員退休撫卹給付,,,,,1,23887041,0,0,0,0,0,0,0,23887041,0
201,11303,113,03,1,,7677017600,調整軍公教人員待遇準備,,,,,1,221656,0,0,0,0,0,0,0,221656,0
201,11303,113,03,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,2555590,0,0,0,0,0,0,0,2555590,0
201,11303,113,03,1,以前年度,,,,,,,1,5889013,0,0,0,0,0,0,0,5889013,34146109
201,11303,113,03,1,一、以前年度應付(保留)數,,,,,,,1,5889013,0,0,0,0,0,0,0,5889013,34146109
201,11303,113,03,1,,3102010100,一般行政,,,,,1,1770000,0,0,0,0,0,0,0,1770000,33797800
201,11303,113,03,1,,3102010600,卸任禮遇,,,,,1,2253448,0,0,0,0,0,0,0,2253448,153574
201,11303,113,03,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,1865565,0,0,0,0,0,0,0,1865565,194735
201,11303,113,03,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11304,113,05,1,本年度,,,,,,,1,509554214,10716880,0,0,500000,0,0,0,520771094,16628379
201,11304,113,05,1,一、本年度經費,,,,,,,1,456552580,10680041,0,0,500000,0,0,0,467732621,16628379
201,11304,113,05,1,,3102010100,一般行政,,,,,1,413896423,10108779,0,0,500000,0,0,0,424505202,13998798
201,11304,113,05,1,,3102010200,國務機要,,,,,1,11091200,500000,0,0,0,0,0,0,11591200,60800
201,11304,113,05,1,,3102010300,國家慶典,,,,,1,22520269,0,0,0,0,0,0,0,22520269,182731
201,11304,113,05,1,,3102010401,國家發展研究及諮詢,,,,,1,1502161,71262,0,0,0,0,0,0,1573423,4577
201,11304,113,05,1,,3102010500,新聞發布,,,,,1,3739730,0,0,0,0,0,0,0,3739730,584270
201,11304,113,05,1,,3102010600,卸任禮遇,,,,,1,2765418,0,0,0,0,0,0,0,2765418,1610582
201,11304,113,05,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,1037379,0,0,0,0,0,0,0,1037379,186621
201,11304,113,05,1,二、統籌科目,,,,,,,1,53001634,36839,0,0,0,0,0,0,53038473,0
201,11304,113,05,1,,3177013100,調整軍公教人員待遇準備,,,,,1,13483915,36839,0,0,0,0,0,0,13520754,0
201,11304,113,05,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,121600,0,0,0,0,0,0,0,121600,0
201,11304,113,05,1,,7606205300,公務人員退休撫卹給付,,,,,1,35104553,0,0,0,0,0,0,0,35104553,0
201,11304,113,05,1,,7677017600,調整軍公教人員待遇準備,,,,,1,1337018,0,0,0,0,0,0,0,1337018,0
201,11304,113,05,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,2954548,0,0,0,0,0,0,0,2954548,0
201,11304,113,05,1,以前年度,,,,,,,1,11061312,0,0,0,0,0,0,0,11061312,28973810
201,11304,113,05,1,一、以前年度應付(保留)數,,,,,,,1,11061312,0,0,0,0,0,0,0,11061312,28973810
201,11304,113,05,1,,3102010100,一般行政,,,,,1,6600000,0,0,0,0,0,0,0,6600000,28967800
201,11304,113,05,1,,3102010600,卸任禮遇,,,,,1,2407022,0,0,0,0,0,0,0,2407022,0
201,11304,113,05,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,2054290,0,0,0,0,0,0,0,2054290,6010
201,11304,113,05,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11305,113,05,1,本年度,,,,,,,1,509554214,10716880,0,0,500000,0,0,0,520771094,16628379
201,11305,113,05,1,一、本年度經費,,,,,,,1,456552580,10680041,0,0,500000,0,0,0,467732621,16628379
201,11305,113,05,1,,3102010100,一般行政,,,,,1,413896423,10108779,0,0,500000,0,0,0,424505202,13998798
201,11305,113,05,1,,3102010200,國務機要,,,,,1,11091200,500000,0,0,0,0,0,0,11591200,60800
201,11305,113,05,1,,3102010300,國家慶典,,,,,1,22520269,0,0,0,0,0,0,0,22520269,182731
201,11305,113,05,1,,3102010401,國家發展研究及諮詢,,,,,1,1502161,71262,0,0,0,0,0,0,1573423,4577
201,11305,113,05,1,,3102010500,新聞發布,,,,,1,3739730,0,0,0,0,0,0,0,3739730,584270
201,11305,113,05,1,,3102010600,卸任禮遇,,,,,1,2765418,0,0,0,0,0,0,0,2765418,1610582
201,11305,113,05,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,1037379,0,0,0,0,0,0,0,1037379,186621
201,11305,113,05,1,二、統籌科目,,,,,,,1,53001634,36839,0,0,0,0,0,0,53038473,0
201,11305,113,05,1,,3177013100,調整軍公教人員待遇準備,,,,,1,13483915,36839,0,0,0,0,0,0,13520754,0
201,11305,113,05,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,121600,0,0,0,0,0,0,0,121600,0
201,11305,113,05,1,,7606205300,公務人員退休撫卹給付,,,,,1,35104553,0,0,0,0,0,0,0,35104553,0
201,11305,113,05,1,,7677017600,調整軍公教人員待遇準備,,,,,1,1337018,0,0,0,0,0,0,0,1337018,0
201,11305,113,05,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,2954548,0,0,0,0,0,0,0,2954548,0
201,11305,113,05,1,以前年度,,,,,,,1,11061312,0,0,0,0,0,0,0,11061312,28973810
201,11305,113,05,1,一、以前年度應付(保留)數,,,,,,,1,11061312,0,0,0,0,0,0,0,11061312,28973810
201,11305,113,05,1,,3102010100,一般行政,,,,,1,6600000,0,0,0,0,0,0,0,6600000,28967800
201,11305,113,05,1,,3102010600,卸任禮遇,,,,,1,2407022,0,0,0,0,0,0,0,2407022,0
201,11305,113,05,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,2054290,0,0,0,0,0,0,0,2054290,6010
201,11305,113,05,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11306,113,06,1,本年度,,,,,,,1,600238532,16127939,0,0,500000,0,0,0,616866471,42895089
201,11306,113,06,1,一、本年度經費,,,,,,,1,538486811,16091100,0,0,500000,0,0,0,555077911,42895089
201,11306,113,06,1,,3102010100,一般行政,,,,,1,470224830,13791726,0,0,500000,0,0,0,484516556,37040444
201,11306,113,06,1,,3102010200,國務機要,,,,,1,12364320,2237000,0,0,0,0,0,0,14601320,200680
201,11306,113,06,1,,3102010300,國家慶典,,,,,1,45341325,0,0,0,0,0,0,0,45341325,2412675
201,11306,113,06,1,,3102010401,國家發展研究及諮詢,,,,,1,1811095,62374,0,0,0,0,0,0,1873469,322531
201,11306,113,06,1,,3102010500,新聞發布,,,,,1,4238061,0,0,0,0,0,0,0,4238061,477939
201,11306,113,06,1,,3102010600,卸任禮遇,,,,,1,3041252,0,0,0,0,0,0,0,3041252,2150748
201,11306,113,06,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,1465928,0,0,0,0,0,0,0,1465928,290072
201,11306,113,06,1,二、統籌科目,,,,,,,1,61751721,36839,0,0,0,0,0,0,61788560,0
201,11306,113,06,1,,3177013100,調整軍公教人員待遇準備,,,,,1,15310802,36839,0,0,0,0,0,0,15347641,0
201,11306,113,06,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,121600,0,0,0,0,0,0,0,121600,0
201,11306,113,06,1,,7606205300,公務人員退休撫卹給付,,,,,1,41642392,0,0,0,0,0,0,0,41642392,0
201,11306,113,06,1,,7677017600,調整軍公教人員待遇準備,,,,,1,1558299,0,0,0,0,0,0,0,1558299,0
201,11306,113,06,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,3118628,0,0,0,0,0,0,0,3118628,0
201,11306,113,06,1,以前年度,,,,,,,1,13842312,0,0,0,0,0,0,0,13842312,26192810
201,11306,113,06,1,一、以前年度應付(保留)數,,,,,,,1,13842312,0,0,0,0,0,0,0,13842312,26192810
201,11306,113,06,1,,3102010100,一般行政,,,,,1,9381000,0,0,0,0,0,0,0,9381000,26186800
201,11306,113,06,1,,3102010600,卸任禮遇,,,,,1,2407022,0,0,0,0,0,0,0,2407022,0
201,11306,113,06,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,2054290,0,0,0,0,0,0,0,2054290,6010
201,11306,113,06,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11307,113,07,1,本年度,,,,,,,1,676056936,11691503,0,0,500000,0,0,0,688248439,70451028
201,11307,113,07,1,一、本年度經費,,,,,,,1,604955308,11654664,0,0,500000,0,0,0,617109972,70451028
201,11307,113,07,1,,3102010100,一般行政,,,,,1,529448153,11046466,0,0,500000,0,0,0,540994619,64078381
201,11307,113,07,1,,3102010200,國務機要,,,,,1,14118120,500000,0,0,0,0,0,0,14618120,383880
201,11307,113,07,1,,3102010300,國家慶典,,,,,1,45793007,0,0,0,0,0,0,0,45793007,2917993
201,11307,113,07,1,,3102010401,國家發展研究及諮詢,,,,,1,2084607,108198,0,0,0,0,0,0,2192805,443195
201,11307,113,07,1,,3102010500,新聞發布,,,,,1,4632006,0,0,0,0,0,0,0,4632006,480994
201,11307,113,07,1,,3102010600,卸任禮遇,,,,,1,4467599,0,0,0,0,0,0,0,4467599,1540401
201,11307,113,07,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,1921936,0,0,0,0,0,0,0,1921936,366064
201,11307,113,07,1,,3102019011,交通及運輸設備,,,,,2,2489880,0,0,0,0,0,0,0,2489880,240120
201,11307,113,07,1,二、統籌科目,,,,,,,1,71101628,36839,0,0,0,0,0,0,71138467,0
201,11307,113,07,1,,3177013100,調整軍公教人員待遇準備,,,,,1,17293573,36839,0,0,0,0,0,0,17330412,0
201,11307,113,07,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,121600,0,0,0,0,0,0,0,121600,0
201,11307,113,07,1,,7606205300,公務人員退休撫卹給付,,,,,1,48462357,0,0,0,0,0,0,0,48462357,0
201,11307,113,07,1,,7677017600,調整軍公教人員待遇準備,,,,,1,1779670,0,0,0,0,0,0,0,1779670,0
201,11307,113,07,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,3444428,0,0,0,0,0,0,0,3444428,0
201,11307,113,07,1,以前年度,,,,,,,1,18497312,0,0,0,0,0,0,0,18497312,21537810
201,11307,113,07,1,一、以前年度應付(保留)數,,,,,,,1,18497312,0,0,0,0,0,0,0,18497312,21537810
201,11307,113,07,1,,3102010100,一般行政,,,,,1,14036000,0,0,0,0,0,0,0,14036000,21531800
201,11307,113,07,1,,3102010600,卸任禮遇,,,,,1,2407022,0,0,0,0,0,0,0,2407022,0
201,11307,113,07,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,2054290,0,0,0,0,0,0,0,2054290,6010
201,11307,113,07,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11308,113,08,1,本年度,,,,,,,1,774222396,9009688,0,0,500000,0,0,0,783732084,66923121
201,11308,113,08,1,一、本年度經費,,,,,,,1,695134430,8208449,0,0,500000,0,0,0,703842879,66923121
201,11308,113,08,1,,3102010100,一般行政,,,,,1,609885524,7372484,0,0,500000,0,0,0,617758008,59668992
201,11308,113,08,1,,3102010200,國務機要,,,,,1,14140915,755000,0,0,0,0,0,0,14895915,256085
201,11308,113,08,1,,3102010300,國家慶典,,,,,1,46542286,0,0,0,0,0,0,0,46542286,3024714
201,11308,113,08,1,,3102010401,國家發展研究及諮詢,,,,,1,2644550,80965,0,0,0,0,0,0,2725515,446485
201,11308,113,08,1,,3102010500,新聞發布,,,,,1,4845416,0,0,0,0,0,0,0,4845416,660584
201,11308,113,08,1,,3102010600,卸任禮遇,,,,,1,5343412,0,0,0,0,0,0,0,5343412,1480588
201,11308,113,08,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,2042447,0,0,0,0,0,0,0,2042447,785553
201,11308,113,08,1,,3102019011,交通及運輸設備,,,,,2,9689880,0,0,0,0,0,0,0,9689880,600120
201,11308,113,08,1,二、統籌科目,,,,,,,1,79087966,801239,0,0,0,0,0,0,79889205,0
201,11308,113,08,1,,3177013100,調整軍公教人員待遇準備,,,,,1,19199405,36839,0,0,0,0,0,0,19236244,0
201,11308,113,08,1,,6306205800,早期退休公教人員生活困難照護金,,,,,1,121600,0,0,0,0,0,0,0,121600,0
201,11308,113,08,1,,7606205300,公務人員退休撫卹給付,,,,,1,54060758,0,0,0,0,0,0,0,54060758,0
201,11308,113,08,1,,7677017600,調整軍公教人員待遇準備,,,,,1,1999075,0,0,0,0,0,0,0,1999075,0
201,11308,113,08,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,3707128,764400,0,0,0,0,0,0,4471528,0
201,11308,113,08,1,以前年度,,,,,,,1,20197312,0,0,0,0,0,0,0,20197312,19837810
201,11308,113,08,1,一、以前年度應付(保留)數,,,,,,,1,20197312,0,0,0,0,0,0,0,20197312,19837810
201,11308,113,08,1,,3102010100,一般行政,,,,,1,15736000,0,0,0,0,0,0,0,15736000,19831800
201,11308,113,08,1,,3102010600,卸任禮遇,,,,,1,2407022,0,0,0,0,0,0,0,2407022,0
201,11308,113,08,1,,3102010800,公報編印及印信勳章鑄造,,,,,1,2054290,0,0,0,0,0,0,0,2054290,6010
201,11308,113,08,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,11309,113,09,1,本年度,,,,,,,1,867770929,6211519,0,0,500000,0,0,0,874482448,78829889
201,11309,113,09,1,一、本年度經費,,,,,,,1,779494631,5948480,0,0,500000,0,0,0,785943111,78829889
201,11309,113,09,1,,3102010100,一般行政,,,,,1,680357783,4983936,0,0,500000,0,0,0,685841719,71068281
201,11309,113,09,1,,3102010200,國務機要,,,,,1,23836845,896000,0,0,0,0,0,0,24732845,619155
201,11309,113,09,1,,3102010300,國家慶典,,,,,1,48028092,0,0,0,0,0,0,0,48028092,2703908
201,11309,113,09,1,,3102010401,國家發展研究及諮詢,,,,,1,2969481,68544,0,0,0,0,0,0,3038025,540975
201,11309,113,09,1,,3102010500,新聞發布,,,,,1,6100399,0,0,0,0,0,0,0,6100399,810601
