id,time,會計年度,月份,會計分類,科目名稱,取得成本,以前年度累計折舊_長期投資評價,本年度資本資產成本變動_增加數,本年度資本資產成本變動_減少數,本年度累計折舊_長期投資評價變動數,期末帳面金額,備註
240,10507,105,07,2,160102電腦軟體,41513865,0,11030871,0,0,52544736,
240,10507,105,07,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10507,105,07,2,160199其他無形資產,0,0,0,0,0,0,
240,10507,105,07,2,170201其他資本資產,0,0,0,0,0,0,
240,10508,105,08,2,130101採權益法之股權投資,0,0,0,0,0,0,每月財產憑單皆先於會計審核後再交財產作帳，故財產月報皆晚於會計月報，因此每月皆產生落差。目前電腦軟體尚未攤銷，尚待資訊系統增修完成始攤提。
240,10508,105,08,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10508,105,08,2,139901其他長期投資,0,0,0,0,0,0,
240,10508,105,08,2,140101土地,10915256808,0,0,0,0,10915256808,
240,10508,105,08,2,140201土地改良物,0,0,0,0,0,0,
240,10508,105,08,2,140401房屋建築及設備,8187906611,0,2056245799,181431870,-2492655584,7570064956,
240,10508,105,08,2,140501機械及設備,19994342025,0,708246063,419396007,-16451841341,3831350740,
240,10508,105,08,2,140601交通及運輸設備,651303792,0,20950230,22289191,-464710095,185254736,
240,10508,105,08,2,140701雜項設備,3645090783,0,275736945,19348949,-3175878716,725600063,
240,10508,105,08,2,140801租賃資產,0,0,0,0,0,0,
240,10508,105,08,2,140901租賃權益改良,0,0,0,0,0,0,
240,10508,105,08,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10508,105,08,2,141101購建中固定資產,278341961,0,1376181759,1293761478,0,360762242,
240,10508,105,08,2,149901其他固定資產,0,0,0,0,0,0,
240,10508,105,08,2,150101遞耗資產,0,0,0,0,0,0,
240,10508,105,08,2,160101權利,216497455,0,21231763,86466316,0,151262902,
240,10508,105,08,2,160102電腦軟體,41513865,0,12345340,0,0,53859205,
240,10508,105,08,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10508,105,08,2,160199其他無形資產,0,0,0,0,0,0,
240,10508,105,08,2,170201其他資本資產,0,0,0,0,0,0,
240,10509,105,09,2,130101採權益法之股權投資,0,0,0,0,0,0,:每月財產憑單皆先於會計審核後再交財產作帳，故財產月報皆晚於會計月報，因此每月皆產生落差。目前電腦軟體尚未攤銷，尚待資訊系統增修完成始攤提。
240,10509,105,09,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10509,105,09,2,139901其他長期投資,0,0,0,0,0,0,
240,10509,105,09,2,140101土地,10915256808,0,0,0,0,10915256808,
240,10509,105,09,2,140201土地改良物,0,0,0,0,0,0,
240,10509,105,09,2,140401房屋建築及設備,8187906611,0,2072315755,181431870,-2506686684,7572103812,
240,10509,105,09,2,140501機械及設備,19994342025,0,762452943,424102067,-16571188014,3761504887,
240,10509,105,09,2,140601交通及運輸設備,651303792,0,31122775,22400091,-469532270,190494206,
240,10509,105,09,2,140701雜項設備,3645090783,0,293096236,20371103,-3206138289,711677627,
240,10509,105,09,2,140801租賃資產,0,0,0,0,0,0,
240,10509,105,09,2,140901租賃權益改良,0,0,0,0,0,0,
240,10509,105,09,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10509,105,09,2,141101購建中固定資產,278341961,0,1376183759,1293761478,0,360764242,
240,10509,105,09,2,149901其他固定資產,0,0,0,0,0,0,
240,10509,105,09,2,150101遞耗資產,0,0,0,0,0,0,
240,10509,105,09,2,160101權利,216497455,0,21231763,91269535,0,146459683,
240,10509,105,09,2,160102電腦軟體,41513865,0,16960183,0,0,58474048,
240,10509,105,09,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10509,105,09,2,160199其他無形資產,0,0,0,0,0,0,
240,10509,105,09,2,170201其他資本資產,0,0,0,0,0,0,
240,10510,105,10,2,130101採權益法之股權投資,0,0,0,0,0,0,:每月財產憑單皆先於會計審核後再交財產作帳，故財產月報皆晚於會計月報，因此每月皆產生落差。目前電腦軟體尚未攤銷，尚待資訊系統增修完成始攤提。
240,10510,105,10,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10510,105,10,2,139901其他長期投資,0,0,0,0,0,0,
240,10510,105,10,2,140101土地,10915256808,0,0,0,0,10915256808,
240,10510,105,10,2,140201土地改良物,0,0,0,0,0,0,
240,10510,105,10,2,140401房屋建築及設備,8187906611,0,2087785463,181431870,-2520726493,7573533711,
240,10510,105,10,2,140501機械及設備,19994342025,0,844291172,497665097,-16634620083,3706348017,
240,10510,105,10,2,140601交通及運輸設備,651303792,0,31475845,22506652,-474311684,185961301,
240,10510,105,10,2,140701雜項設備,3645090783,0,301873348,24859156,-3234470342,687634633,
240,10510,105,10,2,140801租賃資產,0,0,0,0,0,0,
240,10510,105,10,2,140901租賃權益改良,0,0,0,0,0,0,
240,10510,105,10,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10510,105,10,2,141101購建中固定資產,278341961,0,1414168655,1293761478,0,398749138,
240,10510,105,10,2,149901其他固定資產,0,0,0,0,0,0,
240,10510,105,10,2,150101遞耗資產,0,0,0,0,0,0,
240,10510,105,10,2,160101權利,216497455,0,26593117,94347756,0,148742816,
240,10510,105,10,2,160102電腦軟體,41513865,0,26344129,0,0,67857994,
240,10510,105,10,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10510,105,10,2,160199其他無形資產,0,0,0,0,0,0,
240,10510,105,10,2,170201其他資本資產,0,0,0,0,0,0,
240,10511,105,11,2,130101採權益法之股權投資,0,0,0,0,0,0,:每月財產憑單皆先於會計審核後再交財產作帳，故財產月報皆晚於會計月報，因此每月皆產生落差。
240,10511,105,11,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10511,105,11,2,139901其他長期投資,0,0,0,0,0,0,
240,10511,105,11,2,140101土地,10915256808,0,0,0,0,10915256808,
240,10511,105,11,2,140201土地改良物,0,0,0,0,0,0,
240,10511,105,11,2,140401房屋建築及設備,8187906611,0,2088369888,181479370,-2534720586,7560076543,
240,10511,105,11,2,140501機械及設備,19994342025,0,943046701,549960696,-16702068978,3685359052,
240,10511,105,11,2,140601交通及運輸設備,651303792,0,31735315,27726729,-474448348,180864030,
240,10511,105,11,2,140701雜項設備,3645090783,0,323128854,32675148,-3257614004,677930485,
240,10511,105,11,2,140801租賃資產,0,0,0,0,0,0,
240,10511,105,11,2,140901租賃權益改良,0,0,0,0,0,0,
240,10511,105,11,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10511,105,11,2,141101購建中固定資產,278341961,0,1475245139,1293761478,0,459825622,
240,10511,105,11,2,149901其他固定資產,0,0,0,0,0,0,
240,10511,105,11,2,150101遞耗資產,0,0,0,0,0,0,
240,10511,105,11,2,160101權利,216497455,0,30618268,95805042,0,151310681,
240,10511,105,11,2,160102電腦軟體,41513865,0,131695196,82218027,0,90991034,
240,10511,105,11,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10511,105,11,2,160199其他無形資產,0,0,0,0,0,0,
240,10511,105,11,2,170201其他資本資產,0,0,0,0,0,0,
240,10512,105,12,2,130101採權益法之股權投資,0,0,0,0,0,0,":1.每月財產憑單皆先於會計審核後再交財產作帳，故財產月報與會計月報產生落差。
2.保留財產帳尚未登列，會計帳已入帳產生落差。
3.支付本院南區E區土地頭期款，該筆土地尚未取得，故未登財產帳。"
240,10512,105,12,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10512,105,12,2,139901其他長期投資,0,0,0,0,0,0,
240,10512,105,12,2,140101土地,10915256808,0,0,0,0,10915256808,
240,10512,105,12,2,140201土地改良物,0,0,0,0,0,0,
240,10512,105,12,2,140401房屋建築及設備,8187906611,0,2115959003,181479370,-2548765224,7573621020,
240,10512,105,12,2,140501機械及設備,19994342025,0,1088451805,623988652,-16752661908,3706143270,
240,10512,105,12,2,140601交通及運輸設備,651303792,0,37895847,27928247,-478943093,182328299,
240,10512,105,12,2,140701雜項設備,3645090783,0,379337448,35462093,-3287179066,701787072,
240,10512,105,12,2,140801租賃資產,0,0,0,0,0,0,
240,10512,105,12,2,140901租賃權益改良,0,0,0,0,0,0,
240,10512,105,12,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10512,105,12,2,141101購建中固定資產,278341961,0,1524427920,1293761478,0,509008403,
240,10512,105,12,2,149901其他固定資產,0,0,0,0,0,0,
240,10512,105,12,2,150101遞耗資產,0,0,0,0,0,0,
240,10512,105,12,2,160101權利,216497455,0,35952557,97317506,0,155132506,
240,10512,105,12,2,160102電腦軟體,41513865,0,148570585,85036189,0,105048261,
240,10512,105,12,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10512,105,12,2,160199其他無形資產,0,0,0,0,0,0,
240,10512,105,12,2,170201其他資本資產,0,0,0,0,0,0,
240,10601,106,01,2,130101採權益法之股權投資,0,0,0,0,0,0,:每月財產憑單皆先於會計審核後再交財產作帳，故財產帳與會計帳產生時間性落差。
240,10601,106,01,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10601,106,01,2,139901其他長期投資,0,0,0,0,0,0,
240,10601,106,01,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10601,106,01,2,140201土地改良物,0,0,3293000,0,0,3293000,
240,10601,106,01,2,140401房屋建築及設備,10122386244,-2548765224,11989355,0,-14069749,7571540626,
240,10601,106,01,2,140501機械及設備,20458805178,-16752661908,359097917,55198018,-61577517,3948465652,
240,10601,106,01,2,140601交通及運輸設備,661271392,-478943093,1031043,17719413,11878922,177518851,
240,10601,106,01,2,140701雜項設備,3988966138,-3287179066,67241365,12958747,-19967607,736102083,
240,10601,106,01,2,140801租賃資產,0,0,0,0,0,0,
240,10601,106,01,2,140901租賃權益改良,0,0,0,0,0,0,
240,10601,106,01,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10601,106,01,2,141101購建中固定資產,509008403,0,19321091,0,0,528329494,
240,10601,106,01,2,149901其他固定資產,0,0,0,0,0,0,
240,10601,106,01,2,150101遞耗資產,0,0,0,0,0,0,
240,10601,106,01,2,160101權利,155132506,0,0,1512464,0,153620042,
240,10601,106,01,2,160102電腦軟體,105048261,0,6959799,2966132,0,109041928,
240,10601,106,01,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10601,106,01,2,160199其他無形資產,0,0,0,0,0,0,
240,10601,106,01,2,170201其他資本資產,0,0,0,0,0,0,
240,10602,106,02,2,130101採權益法之股權投資,0,0,0,0,0,0,"1.資本資產成本增加數(屬預算執行增加數)600,811,653元。
2.設備及投資預算執行數146,792,414元=本年度預算執行數123,220,922元+以前年度保留預算執行數23,571,492元。
3.預算執行增加數600,811,653元，較設備及投資預算執行數146,792,414元，減少454,019,239元，原因主要係：
(1)撥充基金投資77,394,000元，故未登財產帳。
(2)購建固定資產-國家生技園區13,720,000元未登財產帳。
(3)上年度會計帳先行登錄，財產於106年度登錄作帳544,171,260元及本年度會計帳己列財產帳未列961,979元，故財產帳與會計帳產生時間性落差。"
240,10602,106,02,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10602,106,02,2,139901其他長期投資,0,0,0,0,0,0,
240,10602,106,02,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10602,106,02,2,140201土地改良物,0,0,3293000,0,0,3293000,
240,10602,106,02,2,140401房屋建築及設備,10122386244,-2548765224,11989355,0,-28139498,7557470877,
240,10602,106,02,2,140501機械及設備,20458805178,-16752661908,414448190,139275140,-94821936,3886494384,
240,10602,106,02,2,140601交通及運輸設備,661271392,-478943093,1239242,19864500,9585312,173288353,
240,10602,106,02,2,140701雜項設備,3988966138,-3287179066,98881926,15437931,-49479797,735751270,
240,10602,106,02,2,140801租賃資產,0,0,0,0,0,0,
240,10602,106,02,2,140901租賃權益改良,0,0,0,0,0,0,
240,10602,106,02,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10602,106,02,2,141101購建中固定資產,509008403,0,29190473,0,0,538198876,
240,10602,106,02,2,149901其他固定資產,0,0,0,0,0,0,
240,10602,106,02,2,150101遞耗資產,0,0,0,0,0,0,
240,10602,106,02,2,160101權利,155132506,0,1789541,4940842,0,151981205,
240,10602,106,02,2,160102電腦軟體,105048261,0,10985026,5995449,0,110037838,
240,10602,106,02,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10602,106,02,2,160199其他無形資產,0,0,0,0,0,0,
240,10602,106,02,2,170201其他資本資產,0,0,0,0,0,0,
240,10603,106,03,2,130101採權益法之股權投資,0,0,0,0,0,0,"1.資本資產成本增加數(屬預算執行增加數)657,353,569元。
2.設備及投資預算執行數233,447,978元=本年度預算執行數147,321,330元+以前年度保留預算執行數86,126,648元。
3.預算執行增加數657,353,569元，較設備及投資預算執行數233,447,978元，減少423,905,591元，原因主要係：
(1)撥充基金投資77,394,000元，及購建固定資產-國家生技園區48,385,603元，未登財產帳。 (2)上年度會計帳先行登錄，財產於106年度登錄作帳544,171,260元及本年度會計帳己列財產帳未列5,513,934元，故財產帳與會計帳產生時間性落差。"
240,10603,106,03,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10603,106,03,2,139901其他長期投資,0,0,0,0,0,0,
240,10603,106,03,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10603,106,03,2,140201土地改良物,0,0,3293000,0,0,3293000,
240,10603,106,03,2,140401房屋建築及設備,10122386244,-2548765224,13960904,0,-42213308,7545368616,
240,10603,106,03,2,140501機械及設備,20458805178,-16752661908,437111377,154285244,-200751003,3788218400,
240,10603,106,03,2,140601交通及運輸設備,661271392,-478943093,1490367,20028893,5353022,169142795,
240,10603,106,03,2,140701雜項設備,3988966138,-3287179066,110638060,15616401,-79925878,716882853,
240,10603,106,03,2,140801租賃資產,0,0,0,0,0,0,
240,10603,106,03,2,140901租賃權益改良,0,0,0,0,0,0,
240,10603,106,03,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10603,106,03,2,141101購建中固定資產,509008403,0,44518033,0,0,553526436,
240,10603,106,03,2,149901其他固定資產,0,0,0,0,0,0,
240,10603,106,03,2,150101遞耗資產,0,0,0,0,0,0,
240,10603,106,03,2,160101權利,155132506,0,5493723,6464972,0,154161257,
240,10603,106,03,2,160102電腦軟體,105048261,0,11853205,9032589,0,107868877,
240,10603,106,03,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10603,106,03,2,160199其他無形資產,0,0,0,0,0,0,
240,10603,106,03,2,170201其他資本資產,0,0,0,0,0,0,
240,10605,106,05,2,130101採權益法之股權投資,0,0,0,0,0,0,"1.資本資產成本增加數(屬預算執行增加數)969,929,942元。
2.設備及投資預算執行數588,257,832元=本年度預算執行數276,132,543元+以前年度保留預算執行數312,125,289元。
3.預算執行增加數969,929,942元，較設備及投資預算執行數588,257,832元，增加381,672,110元，原因主要係：
(1)撥充基金投資138,864,000元、購建固定資產-國家生技園區163,254,712元及土地986,461元，未登財產帳。 (2)上年度會計帳先行登錄，財產於106年度登錄作帳594,967,136元、權利7,668,610元列於業務費及本年度會計帳己列財產帳未列82,171,537元，故財產帳與會計帳產生時間性落差。"
240,10605,106,05,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10605,106,05,2,139901其他長期投資,0,0,0,0,0,0,
240,10605,106,05,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10605,106,05,2,140201土地改良物,0,0,3293000,0,0,3293000,
240,10605,106,05,2,140401房屋建築及設備,10122386244,-2548765224,84753696,15445033,-69006035,7573923648,
240,10605,106,05,2,140501機械及設備,20458805178,-16752661908,565272851,194938589,-402810174,3673667358,
240,10605,106,05,2,140601交通及運輸設備,661271392,-478943093,2473261,20527103,-3581104,160693353,
240,10605,106,05,2,140701雜項設備,3988966138,-3287179066,160186496,22910861,-131500465,707562242,
240,10605,106,05,2,140801租賃資產,0,0,0,0,0,0,
240,10605,106,05,2,140901租賃權益改良,0,0,0,0,0,0,
240,10605,106,05,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10605,106,05,2,141101購建中固定資產,509008403,0,101268438,17102319,0,593174522,
240,10605,106,05,2,149901其他固定資產,0,0,0,0,0,0,
240,10605,106,05,2,150101遞耗資產,0,0,0,0,0,0,
240,10605,106,05,2,160101權利,155132506,0,7668610,9538198,0,153262918,
240,10605,106,05,2,160102電腦軟體,105048261,0,16018690,15135327,0,105931624,
240,10605,106,05,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10605,106,05,2,160199其他無形資產,0,0,0,0,0,0,
240,10605,106,05,2,170201其他資本資產,0,0,0,0,0,0,
240,10606,106,06,2,130101採權益法之股權投資,0,0,0,0,0,0,"1.資本資產成本增加數(屬預算執行增加數)1,098,998,014元。
2.設備及投資預算執行數732,654,739元=本年度預算執行數344,470,911元+以前年度保留預算執行數388,183,828元。
3.預算執行增加數1,098,998,014元，較設備及投資預算執行數732,654,739元，增加366,343,275元，原因主要係：
(1)撥充基金投資138,864,000元、購建固定資產-國家生技園區181,080,273元及土地986,461元，未登財產帳。 (2)上年度會計帳先行登錄，財產於106年度登錄作帳656,935,455元、權利10,094,762元列於業務費及本年度會計帳己列財產帳未列20,273,792元，故財產帳與會計帳產生時間性落差。"
240,10606,106,06,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10606,106,06,2,139901其他長期投資,0,0,0,0,0,0,
240,10606,106,06,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10606,106,06,2,140201土地改良物,0,0,3363000,0,0,3363000,
240,10606,106,06,2,140401房屋建築及設備,10122386244,-2548765224,96003842,15445033,-83188498,7570991331,
240,10606,106,06,2,140501機械及設備,20458805178,-16752661908,631394931,270744770,-436355610,3630437821,
240,10606,106,06,2,140601交通及運輸設備,661271392,-478943093,2750216,49643975,20519361,155953901,
240,10606,106,06,2,140701雜項設備,3988966138,-3287179066,169780745,27295680,-156395704,687876433,
240,10606,106,06,2,140801租賃資產,0,0,0,0,0,0,
240,10606,106,06,2,140901租賃權益改良,0,0,0,0,0,0,
240,10606,106,06,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10606,106,06,2,141101購建中固定資產,509008403,0,131192695,17102319,0,623098779,
240,10606,106,06,2,149901其他固定資產,0,0,0,0,0,0,
240,10606,106,06,2,150101遞耗資產,0,0,0,0,0,0,
240,10606,106,06,2,160101權利,155132506,0,10094762,11816065,0,153411203,
240,10606,106,06,2,160102電腦軟體,105048261,0,25422923,18441638,0,112029546,
240,10606,106,06,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10606,106,06,2,160199其他無形資產,0,0,0,0,0,0,
240,10606,106,06,2,170201其他資本資產,0,0,0,0,0,0,
240,10607,106,07,2,130101採權益法之股權投資,0,0,0,0,0,0,"1.資本資產成本增加數(屬預算執行增加數)1,200,757,015元。
2.設備及投資預算執行數1,575,915,264元=本年度預算執行數1,090,530,797元+以前年度保留預算執行數485,384,467元。
3.預算執行增加數1,200,757,015元，較設備及投資預算執行數1,575,915,264元，增加375,158,249元，原因主要係：
(1)撥充基金投資827,262,000元、購建固定資產-國家生技園區230,357,835元及土地986,461元，未登財產帳。 (2)上年度會計帳先行登錄，財產於106年度登錄作帳657,066,040元、權利10,094,762元列於業務費及本年度會計帳己列財產帳未列16,287,245元，故財產帳與會計帳產生時間性落差。"
240,10607,106,07,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10607,106,07,2,139901其他長期投資,0,0,0,0,0,0,
240,10607,106,07,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10607,106,07,2,140201土地改良物,0,0,3363000,0,0,3363000,
240,10607,106,07,2,140401房屋建築及設備,10122386244,-2548765224,97471842,15445033,-99207068,7556440761,
240,10607,106,07,2,140501機械及設備,20458805178,-16752661908,693306576,314856672,-500278700,3584314474,
240,10607,106,07,2,140601交通及運輸設備,661271392,-478943093,3044578,49939125,16682366,152116118,
240,10607,106,07,2,140701雜項設備,3988966138,-3287179066,181549322,28599192,-182703468,672033734,
240,10607,106,07,2,140801租賃資產,0,0,0,0,0,0,
240,10607,106,07,2,140901租賃權益改良,0,0,0,0,0,0,
240,10607,106,07,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10607,106,07,2,141101購建中固定資產,509008403,0,155846295,17102319,0,647752379,
240,10607,106,07,2,149901其他固定資產,0,0,0,0,0,0,
240,10607,106,07,2,150101遞耗資產,0,0,0,0,0,0,
240,10607,106,07,2,160101權利,155132506,0,10094762,13366227,0,151861041,
240,10607,106,07,2,160102電腦軟體,105048261,0,27085740,21647192,0,110486809,
240,10607,106,07,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10607,106,07,2,160199其他無形資產,0,0,0,0,0,0,
240,10607,106,07,2,170201其他資本資產,0,0,0,0,0,0,
240,10608,106,08,2,130101採權益法之股權投資,0,0,0,0,0,0,"1.資本資產成本增加數(屬預算執行增加數)1,359,273,405元。
2.設備及投資預算執行數1,859,149,903元=本年度預算執行數1,169,432,682元+以前年度保留預算執行數689,717,221元。
3.預算執行增加數1,359,273,405元，較設備及投資預算執行數1,859,149,903元，增加499,876,498元，原因主要係：
(1)撥充基金投資827,262,000元、購建固定資產-國家生技園區364,473,610元及土地986,461元，未登財產帳。 (2)上年度會計帳先行登錄，財產於106年度登錄作帳657,066,040元、權利11,314,700元列於業務費及本年度會計帳己列財產帳未列24,464,833元，故財產帳與會計帳產生時間性落差。"
240,10608,106,08,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10608,106,08,2,139901其他長期投資,0,0,0,0,0,0,
240,10608,106,08,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10608,106,08,2,140201土地改良物,0,0,3363000,0,0,3363000,
240,10608,106,08,2,140401房屋建築及設備,10122386244,-2548765224,99961842,15445033,-112894749,7545243080,
240,10608,106,08,2,140501機械及設備,20458805178,-16752661908,782927437,315943667,-607547831,3565579209,
240,10608,106,08,2,140601交通及運輸設備,661271392,-478943093,3243928,49944274,12610785,148238738,
240,10608,106,08,2,140701雜項設備,3988966138,-3287179066,200094877,28632560,-210429088,662820301,
240,10608,106,08,2,140801租賃資產,0,0,0,0,0,0,
240,10608,106,08,2,140901租賃權益改良,0,0,0,0,0,0,
240,10608,106,08,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10608,106,08,2,141101購建中固定資產,509008403,0,199929197,17102319,0,691835281,
240,10608,106,08,2,149901其他固定資產,0,0,0,0,0,0,
240,10608,106,08,2,150101遞耗資產,0,0,0,0,0,0,
240,10608,106,08,2,160101權利,155132506,0,11314700,14926120,0,151521086,
240,10608,106,08,2,160102電腦軟體,105048261,0,29443524,24916289,0,109575496,
240,10608,106,08,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10608,106,08,2,160199其他無形資產,0,0,0,0,0,0,
240,10608,106,08,2,170201其他資本資產,0,0,0,0,0,0,
240,10609,106,09,2,130101採權益法之股權投資,0,0,0,0,0,0,"1.資本資產成本增加數(屬預算執行增加數)1,474,305,782元。
2.設備及投資預算執行數2,035,141,125元=本年度預算執行數1,254,556,625元+以前年度保留預算執行數780,584,500元。
3.預算執行增加數1,474,305,782元，較設備及投資預算執行數2,035,141,125元，減少560,835,343元，原因主要係：
(1)撥充基金投資827,262,000元、購建固定資產-國家生技園區424,342,743元及土地986,461元，未登財產帳。 (2)上年度會計帳先行登錄，財產於106年度登錄作帳657,066,040元、權利11,314,700元列於業務費及本年度會計帳未列財產帳已列23,375,121元，故財產帳與會計帳產生時間性落差。"
240,10609,106,09,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10609,106,09,2,139901其他長期投資,0,0,0,0,0,0,
240,10609,106,09,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10609,106,09,2,140201土地改良物,0,0,3363000,0,0,3363000,
240,10609,106,09,2,140401房屋建築及設備,10122386244,-2548765224,101734153,15445033,-126811600,7533098540,
240,10609,106,09,2,140501機械及設備,20458805178,-16752661908,873179148,669979540,-390737471,3518605407,
240,10609,106,09,2,140601交通及運輸設備,661271392,-478943093,8024237,54522828,13049586,148879294,
240,10609,106,09,2,140701雜項設備,3988966138,-3287179066,209264640,42469887,-224440482,644141343,
240,10609,106,09,2,140801租賃資產,0,0,0,0,0,0,
240,10609,106,09,2,140901租賃權益改良,0,0,0,0,0,0,
240,10609,106,09,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10609,106,09,2,141101購建中固定資產,509008403,0,201669595,18243146,0,692434852,
240,10609,106,09,2,149901其他固定資產,0,0,0,0,0,0,
240,10609,106,09,2,150101遞耗資產,0,0,0,0,0,0,
240,10609,106,09,2,160101權利,155132506,0,11314700,16486184,0,149961022,
240,10609,106,09,2,160102電腦軟體,105048261,0,36761409,28551582,0,113258088,
240,10609,106,09,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10609,106,09,2,160199其他無形資產,0,0,0,0,0,0,
240,10609,106,09,2,170201其他資本資產,0,0,0,0,0,0,
240,10610,106,10,2,130101採權益法之股權投資,0,0,0,0,0,0,"1.資本資產成本增加數(屬預算執行增加數)1,553,302,010元。
2.設備及投資預算執行數2,582,036,178元=本年度預算執行數1,736,268,078元+以前年度保留預算執行數845,768,100元。
3.預算執行增加數1,553,302,010元，較設備及投資預算執行數2,582,036,178元，減少1,028,734,168元，原因主要係：
(1)會計帳已列,財產帳未列1,755,300,404元，係因(a)撥充基金投資1,251,415,000元、(b)購建固定資產-國家生技園區502,898,943元(c)土地986,461元。 (2)財產帳已列,會計帳未列726,566,236元，係因上年度會計帳先行登錄，財產於106年度列帳657,066,040元、權利18,123,178元列於業務費及財產帳已列,會計帳未及時列帳致時間性落差51,377,018元。"
240,10610,106,10,2,130201非採權益法之股權投資,0,0,0,0,0,0,
240,10610,106,10,2,139901其他長期投資,0,0,0,0,0,0,
240,10610,106,10,2,140101土地,10915256808,0,28994900,0,0,10944251708,
240,10610,106,10,2,140201土地改良物,0,0,3363000,0,0,3363000,
240,10610,106,10,2,140401房屋建築及設備,10122386244,-2548765224,102146080,15445033,-140729088,7519592979,
240,10610,106,10,2,140501機械及設備,20458805178,-16752661908,917031556,715131067,-454032836,3454010923,
240,10610,106,10,2,140601交通及運輸設備,661271392,-478943093,8277307,75361641,29753017,144996982,
240,10610,106,10,2,140701雜項設備,3988966138,-3287179066,224042253,45860990,-248263688,631704647,
240,10610,106,10,2,140801租賃資產,0,0,0,0,0,0,
240,10610,106,10,2,140901租賃權益改良,0,0,0,0,0,0,
240,10610,106,10,2,141001收藏品及傳承資產,37836300000,0,0,0,0,37836300000,
240,10610,106,10,2,141101購建中固定資產,509008403,0,213410351,18243146,0,704175608,
240,10610,106,10,2,149901其他固定資產,0,0,0,0,0,0,
240,10610,106,10,2,150101遞耗資產,0,0,0,0,0,0,
240,10610,106,10,2,160101權利,155132506,0,18123178,18087036,0,155168648,
240,10610,106,10,2,160102電腦軟體,105048261,0,37913385,32160593,0,110801053,
240,10610,106,10,2,160104發展中之無形資產,0,0,0,0,0,0,
240,10610,106,10,2,160199其他無形資產,0,0,0,0,0,0,
240,10610,106,10,2,170201其他資本資產,0,0,0,0,0,0,
