id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,一級用途別編號,一級用途別名稱,經資門,支出實現數,加項_預付款,加項_材料,加項_存出保證金,加項_零用金,加項_退還收入預收款,加項_其他應收款,減項_以前年度撥款於本年度實現數,公庫撥入數,公庫分配數餘額
201,10803,108,03,1,以前年度支出,,,,,,,1,11271972,0,0,0,0,0,0,0,11271972,9455289
201,10803,108,03,1,一、以前年度應付(保留)數,,,,,,,1,11271972,0,0,0,0,0,0,0,11271972,9455289
201,10803,108,03,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10803,108,03,1,,3202010100,一般行政,,,,,1,7769082,0,0,0,0,0,0,0,7769082,740169
201,10803,108,03,1,,3202010500,新聞發布,,,,,1,1820000,0,0,0,0,0,0,0,1820000,940000
201,10803,108,03,1,,3202010600,卸任禮遇,,,,,1,1682890,0,0,0,0,0,0,0,1682890,680055
201,10803,108,03,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10804,108,04,1,本年度支出,,,,,,,2,355262309,26721344,0,0,500000,0,0,0,382483653,28553296
201,10804,108,04,1,一、本年度經費,,,,,,,2,319477360,26721344,0,0,500000,0,0,0,346698704,28553296
201,10804,108,04,1,,3202010100,一般行政,,,,,2,291793484,26401323,0,0,500000,0,0,0,318694807,23518193
201,10804,108,04,1,,3202010200,國務機要,,,,,1,11441589,300000,0,0,0,0,0,0,11741589,2158411
201,10804,108,04,1,,3202010300,國家慶典,,,,,1,6414957,0,0,0,0,0,0,0,6414957,1756043
201,10804,108,04,1,,3202010401,國家發展研究及諮詢,,,,,1,1176631,19421,0,0,0,0,0,0,1196052,498948
201,10804,108,04,1,,3202010500,新聞發布,,,,,1,2298195,0,0,0,0,0,0,0,2298195,3805
201,10804,108,04,1,,3202010600,卸任禮遇,,,,,1,5950364,600,0,0,0,0,0,0,5950964,98036
201,10804,108,04,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,402140,0,0,0,0,0,0,0,402140,519860
201,10804,108,04,1,二、統籌科目,,,,,,,1,35784949,0,0,0,0,0,0,0,35784949,0
201,10804,108,04,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,93000,0,0,0,0,0,0,0,93000,0
201,10804,108,04,1,,7506205300,公務人員退休撫卹給付,,,,,1,33515724,0,0,0,0,0,0,0,33515724,0
201,10804,108,04,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,2176225,0,0,0,0,0,0,0,2176225,0
201,10804,108,04,1,以前年度支出,,,,,,,1,12491217,0,0,0,0,0,0,0,12491217,8236044
201,10804,108,04,1,一、以前年度應付(保留)數,,,,,,,1,12491217,0,0,0,0,0,0,0,12491217,8236044
201,10804,108,04,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10804,108,04,1,,3202010100,一般行政,,,,,1,7769082,0,0,0,0,0,0,0,7769082,740169
201,10804,108,04,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10804,108,04,1,,3202010600,卸任禮遇,,,,,1,1962135,0,0,0,0,0,0,0,1962135,400810
201,10804,108,04,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10805,108,05,1,本年度支出,,,,,,,2,427287955,31231235,0,0,500000,0,0,0,459019190,29723503
201,10805,108,05,1,一、本年度經費,,,,,,,2,384851262,31231235,0,0,500000,0,0,0,416582497,29723503
201,10805,108,05,1,,3202010100,一般行政,,,,,2,351228152,29316661,0,0,500000,0,0,0,381044813,24062187
201,10805,108,05,1,,3202010200,國務機要,,,,,1,12902409,1879000,0,0,0,0,0,0,14781409,1268591
201,10805,108,05,1,,3202010300,國家慶典,,,,,1,7686066,0,0,0,0,0,0,0,7686066,1432934
201,10805,108,05,1,,3202010401,國家發展研究及諮詢,,,,,1,1435256,35574,0,0,0,0,0,0,1470830,721170
201,10805,108,05,1,,3202010500,新聞發布,,,,,1,2595552,0,0,0,0,0,0,0,2595552,252448
201,10805,108,05,1,,3202010600,卸任禮遇,,,,,1,8328642,0,0,0,0,0,0,0,8328642,1477358
201,10805,108,05,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,675185,0,0,0,0,0,0,0,675185,508815
201,10805,108,05,1,二、統籌科目,,,,,,,1,42436693,0,0,0,0,0,0,0,42436693,0
201,10805,108,05,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,186000,0,0,0,0,0,0,0,186000,0
201,10805,108,05,1,,7506205300,公務人員退休撫卹給付,,,,,1,40074468,0,0,0,0,0,0,0,40074468,0
201,10805,108,05,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,2176225,0,0,0,0,0,0,0,2176225,0
201,10805,108,05,1,以前年度支出,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10805,108,05,1,一、以前年度應付(保留)數,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10805,108,05,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10805,108,05,1,,3202010100,一般行政,,,,,1,8509082,0,0,0,0,0,0,0,8509082,169
201,10805,108,05,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10805,108,05,1,,3202010600,卸任禮遇,,,,,1,2362945,0,0,0,0,0,0,0,2362945,0
201,10805,108,05,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10806,108,06,1,本年度支出,,,,,,,1,490690367,30255097,0,0,500000,0,0,0,521445464,39229860
201,10806,108,06,1,一、本年度經費,,,,,,,1,437063043,30255097,0,0,500000,0,0,0,467818140,39229860
201,10806,108,06,1,,3202010100,一般行政,,,,,1,401251942,28249051,0,0,500000,0,0,0,430000993,30975007
201,10806,108,06,1,,3202010200,國務機要,,,,,1,13101109,1979000,0,0,0,0,0,0,15080109,1519891
201,10806,108,06,1,,3202010300,國家慶典,,,,,1,8003637,0,0,0,0,0,0,0,8003637,1631363
201,10806,108,06,1,,3202010401,國家發展研究及諮詢,,,,,1,1743212,27046,0,0,0,0,0,0,1770258,1149742
201,10806,108,06,1,,3202010500,新聞發布,,,,,1,2777542,0,0,0,0,0,0,0,2777542,327458
201,10806,108,06,1,,3202010600,卸任禮遇,,,,,1,9498916,0,0,0,0,0,0,0,9498916,2867084
201,10806,108,06,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,686685,0,0,0,0,0,0,0,686685,759315
201,10806,108,06,1,二、統籌科目,,,,,,,1,53627324,0,0,0,0,0,0,0,53627324,0
201,10806,108,06,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,186000,0,0,0,0,0,0,0,186000,0
201,10806,108,06,1,,7506205300,公務人員退休撫卹給付,,,,,1,50453274,0,0,0,0,0,0,0,50453274,0
201,10806,108,06,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,2988050,0,0,0,0,0,0,0,2988050,0
201,10806,108,06,1,以前年度支出,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10806,108,06,1,一、以前年度應付(保留)數,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10806,108,06,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10806,108,06,1,,3202010100,一般行政,,,,,1,8509082,0,0,0,0,0,0,0,8509082,169
201,10806,108,06,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10806,108,06,1,,3202010600,卸任禮遇,,,,,1,2362945,0,0,0,0,0,0,0,2362945,0
201,10806,108,06,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10807,108,07,1,本年度支出,,,,,,,1,561410303,31499857,0,0,500000,0,0,0,593410160,44067877
201,10807,108,07,1,一、本年度經費,,,,,,,1,500770266,31499857,0,0,500000,0,0,0,532770123,44067877
201,10807,108,07,1,,3202010100,一般行政,,,,,1,459549009,31199857,0,0,500000,0,0,0,491248866,35063134
201,10807,108,07,1,,3202010200,國務機要,,,,,1,14992364,300000,0,0,0,0,0,0,15292364,1857636
201,10807,108,07,1,,3202010300,國家慶典,,,,,1,9211388,0,0,0,0,0,0,0,9211388,923612
201,10807,108,07,1,,3202010401,國家發展研究及諮詢,,,,,1,2088196,0,0,0,0,0,0,0,2088196,1377804
201,10807,108,07,1,,3202010500,新聞發布,,,,,1,3000233,0,0,0,0,0,0,0,3000233,528767
201,10807,108,07,1,,3202010600,卸任禮遇,,,,,1,11056471,0,0,0,0,0,0,0,11056471,3435529
201,10807,108,07,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,872605,0,0,0,0,0,0,0,872605,881395
201,10807,108,07,1,二、統籌科目,,,,,,,1,60640037,0,0,0,0,0,0,0,60640037,0
201,10807,108,07,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,186000,0,0,0,0,0,0,0,186000,0
201,10807,108,07,1,,7506205300,公務人員退休撫卹給付,,,,,1,57465987,0,0,0,0,0,0,0,57465987,0
201,10807,108,07,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,2988050,0,0,0,0,0,0,0,2988050,0
201,10807,108,07,1,以前年度支出,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10807,108,07,1,一、以前年度應付(保留)數,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10807,108,07,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10807,108,07,1,,3202010100,一般行政,,,,,1,8509082,0,0,0,0,0,0,0,8509082,169
201,10807,108,07,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10807,108,07,1,,3202010600,卸任禮遇,,,,,1,2362945,0,0,0,0,0,0,0,2362945,0
201,10807,108,07,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10808,108,08,1,本年度支出,,,,,,,1,633277727,30828367,0,0,500000,0,0,0,664606094,39858228
201,10808,108,08,1,一、本年度經費,,,,,,,1,565554405,30828367,0,0,500000,0,0,0,596882772,39858228
201,10808,108,08,1,,3202010100,一般行政,,,,,1,519513178,30117767,0,0,500000,0,0,0,550130945,31487055
201,10808,108,08,1,,3202010200,國務機要,,,,,1,15074264,710000,0,0,0,0,0,0,15784264,1915736
201,10808,108,08,1,,3202010300,國家慶典,,,,,1,10024233,0,0,0,0,0,0,0,10024233,591767
201,10808,108,08,1,,3202010401,國家發展研究及諮詢,,,,,1,2829614,0,0,0,0,0,0,0,2829614,1172386
201,10808,108,08,1,,3202010500,新聞發布,,,,,1,3137663,0,0,0,0,0,0,0,3137663,826337
201,10808,108,08,1,,3202010600,卸任禮遇,,,,,1,13165808,600,0,0,0,0,0,0,13166408,3102592
201,10808,108,08,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,1809645,0,0,0,0,0,0,0,1809645,762355
201,10808,108,08,1,二、統籌科目,,,,,,,1,67723322,0,0,0,0,0,0,0,67723322,0
201,10808,108,08,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,186000,0,0,0,0,0,0,0,186000,0
201,10808,108,08,1,,7506205300,公務人員退休撫卹給付,,,,,1,64124297,0,0,0,0,0,0,0,64124297,0
201,10808,108,08,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,3413025,0,0,0,0,0,0,0,3413025,0
201,10808,108,08,1,以前年度支出,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10808,108,08,1,一、以前年度應付(保留)數,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10808,108,08,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10808,108,08,1,,3202010100,一般行政,,,,,1,8509082,0,0,0,0,0,0,0,8509082,169
201,10808,108,08,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10808,108,08,1,,3202010600,卸任禮遇,,,,,1,2362945,0,0,0,0,0,0,0,2362945,0
201,10808,108,08,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10809,108,09,1,本年度支出,,,,,,,1,704450683,36552167,0,0,500000,0,0,0,741502850,63615547
201,10809,108,09,1,一、本年度經費,,,,,,,1,628538906,35564547,0,0,500000,0,0,0,664603453,63615547
201,10809,108,09,1,,3202010100,一般行政,,,,,1,575244864,33616947,0,0,500000,0,0,0,609361811,52011189
201,10809,108,09,1,,3202010200,國務機要,,,,,1,18362034,1947000,0,0,0,0,0,0,20309034,4140966
201,10809,108,09,1,,3202010300,國家慶典,,,,,1,10447696,0,0,0,0,0,0,0,10447696,1408304
201,10809,108,09,1,,3202010401,國家發展研究及諮詢,,,,,1,3575985,0,0,0,0,0,0,0,3575985,1375015
201,10809,108,09,1,,3202010500,新聞發布,,,,,1,4344210,0,0,0,0,0,0,0,4344210,266790
201,10809,108,09,1,,3202010600,卸任禮遇,,,,,1,14748872,600,0,0,0,0,0,0,14749472,3400528
201,10809,108,09,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,1815245,0,0,0,0,0,0,0,1815245,1012755
201,10809,108,09,1,二、統籌科目,,,,,,,1,75911777,987620,0,0,0,0,0,0,76899397,0
201,10809,108,09,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,297000,0,0,0,0,0,0,0,297000,0
201,10809,108,09,1,,7506205300,公務人員退休撫卹給付,,,,,1,71328652,0,0,0,0,0,0,0,71328652,0
201,10809,108,09,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,4286125,987620,0,0,0,0,0,0,5273745,0
201,10809,108,09,1,以前年度支出,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10809,108,09,1,一、以前年度應付(保留)數,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10809,108,09,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10809,108,09,1,,3202010100,一般行政,,,,,1,8509082,0,0,0,0,0,0,0,8509082,169
201,10809,108,09,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10809,108,09,1,,3202010600,卸任禮遇,,,,,1,2362945,0,0,0,0,0,0,0,2362945,0
201,10809,108,09,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10810,108,10,1,本年度支出,,,,,,,1,827542693,7665392,0,0,500000,0,0,0,835708085,50928150
201,10810,108,10,1,一、本年度經費,,,,,,,1,743797458,7665392,0,0,500000,0,0,0,751962850,50928150
201,10810,108,10,1,,3202010100,一般行政,,,,,1,677539360,7145392,0,0,500000,0,0,0,685184752,41607248
201,10810,108,10,1,,3202010200,國務機要,,,,,1,26389482,520000,0,0,0,0,0,0,26909482,740518
201,10810,108,10,1,,3202010300,國家慶典,,,,,1,11519756,0,0,0,0,0,0,0,11519756,1885244
201,10810,108,10,1,,3202010401,國家發展研究及諮詢,,,,,1,4292738,0,0,0,0,0,0,0,4292738,1187262
201,10810,108,10,1,,3202010500,新聞發布,,,,,1,4606640,0,0,0,0,0,0,0,4606640,421360
201,10810,108,10,1,,3202010600,卸任禮遇,,,,,1,15954295,0,0,0,0,0,0,0,15954295,3791705
201,10810,108,10,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,3495187,0,0,0,0,0,0,0,3495187,1294813
201,10810,108,10,1,二、統籌科目,,,,,,,1,83745235,0,0,0,0,0,0,0,83745235,0
201,10810,108,10,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,297000,0,0,0,0,0,0,0,297000,0
201,10810,108,10,1,,7506205300,公務人員退休撫卹給付,,,,,1,77941940,0,0,0,0,0,0,0,77941940,0
201,10810,108,10,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,5506295,0,0,0,0,0,0,0,5506295,0
201,10810,108,10,1,以前年度支出,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10810,108,10,1,一、以前年度應付(保留)數,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10810,108,10,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10810,108,10,1,,3202010100,一般行政,,,,,1,8509082,0,0,0,0,0,0,0,8509082,169
201,10810,108,10,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10810,108,10,1,,3202010600,卸任禮遇,,,,,1,2362945,0,0,0,0,0,0,0,2362945,0
201,10810,108,10,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10811,108,11,1,本年度支出,,,,,,,1,895415566,6676859,0,0,500000,0,0,0,902592425,75233543
201,10811,108,11,1,一、本年度經費,,,,,,,1,803736598,6676859,0,0,500000,0,0,0,810913457,75233543
201,10811,108,11,1,,3202010100,一般行政,,,,,1,732897882,5946859,0,0,500000,0,0,0,739344741,66299259
201,10811,108,11,1,,3202010200,國務機要,,,,,1,26973082,630000,0,0,0,0,0,0,27603082,596918
201,10811,108,11,1,,3202010300,國家慶典,,,,,1,12568327,0,0,0,0,0,0,0,12568327,1338673
201,10811,108,11,1,,3202010401,國家發展研究及諮詢,,,,,1,4946179,100000,0,0,0,0,0,0,5046179,969821
201,10811,108,11,1,,3202010500,新聞發布,,,,,1,4868788,0,0,0,0,0,0,0,4868788,606212
201,10811,108,11,1,,3202010600,卸任禮遇,,,,,1,17902415,0,0,0,0,0,0,0,17902415,3912585
201,10811,108,11,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,3579925,0,0,0,0,0,0,0,3579925,1510075
201,10811,108,11,1,二、統籌科目,,,,,,,1,91678968,0,0,0,0,0,0,0,91678968,0
201,10811,108,11,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,297000,0,0,0,0,0,0,0,297000,0
201,10811,108,11,1,,7506205300,公務人員退休撫卹給付,,,,,1,85331937,0,0,0,0,0,0,0,85331937,0
201,10811,108,11,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,6050031,0,0,0,0,0,0,0,6050031,0
201,10811,108,11,1,以前年度支出,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10811,108,11,1,一、以前年度應付(保留)數,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10811,108,11,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10811,108,11,1,,3202010100,一般行政,,,,,1,8509082,0,0,0,0,0,0,0,8509082,169
201,10811,108,11,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10811,108,11,1,,3202010600,卸任禮遇,,,,,1,2362945,0,0,0,0,0,0,0,2362945,0
201,10811,108,11,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,10812,108,12,1,本年度支出,,,,,,,1,1034640980,0,0,0,0,0,0,0,1034640980,35652655
201,10812,108,12,1,一、本年度經費,,,,,,,1,942942345,0,0,0,0,0,0,0,942942345,35652655
201,10812,108,12,1,,3202010100,一般行政,,,,,1,855031614,0,0,0,0,0,0,0,855031614,28922386
201,10812,108,12,1,,3202010200,國務機要,,,,,1,29820082,0,0,0,0,0,0,0,29820082,179918
201,10812,108,12,1,,3202010300,國家慶典,,,,,1,15681779,0,0,0,0,0,0,0,15681779,123221
201,10812,108,12,1,,3202010401,國家發展研究及諮詢,,,,,1,5694078,0,0,0,0,0,0,0,5694078,1029922
201,10812,108,12,1,,3202010500,新聞發布,,,,,1,6788752,0,0,0,0,0,0,0,6788752,564248
201,10812,108,12,1,,3202010600,卸任禮遇,,,,,1,24936970,0,0,0,0,0,0,0,24936970,3081030
201,10812,108,12,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,4989070,0,0,0,0,0,0,0,4989070,1751930
201,10812,108,12,1,二、統籌科目,,,,,,,1,91698635,0,0,0,0,0,0,0,91698635,0
201,10812,108,12,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,297000,0,0,0,0,0,0,0,297000,0
201,10812,108,12,1,,7506205300,公務人員退休撫卹給付,,,,,1,85351604,0,0,0,0,0,0,0,85351604,0
201,10812,108,12,1,,8903304500,婚喪生育、子女教育及低薪配套補助,,,,,1,6050031,0,0,0,0,0,0,0,6050031,0
201,10812,108,12,1,以前年度支出,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10812,108,12,1,一、以前年度應付(保留)數,,,,,,,1,13632027,0,0,0,0,0,0,0,13632027,7095234
201,10812,108,12,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,0,0,0,0,0,0,0,0,0,7095065
201,10812,108,12,1,,3202010100,一般行政,,,,,1,8509082,0,0,0,0,0,0,0,8509082,169
201,10812,108,12,1,,3202010500,新聞發布,,,,,1,2760000,0,0,0,0,0,0,0,2760000,0
201,10812,108,12,1,,3202010600,卸任禮遇,,,,,1,2362945,0,0,0,0,0,0,0,2362945,0
201,10812,108,12,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
201,105,105,12,1,本年度,,,,,,,1,1094020551,0,0,1000,0,0,0,1094021551,47172237
201,105,105,12,1,一、本年度經費,,,,,,,1,999184800,0,0,1000,0,0,0,999185800,47172237
201,105,105,12,1,,3202010100,一般行政,,,,,1,874528596,0,0,1000,0,0,0,874529596,42522954
201,105,105,12,1,,3202010200,國務機要,,,,,1,29785831,0,0,0,0,0,0,29785831,0
201,105,105,12,1,,3202010300,國家慶典,,,,,1,46075322,0,0,0,0,0,0,46075322,0
201,105,105,12,1,,3202010401,國家發展研究及諮詢,,,,,1,7406478,0,0,0,0,0,0,7406478,0
201,105,105,12,1,,3202010500,新聞發布,,,,,1,9732529,0,0,0,0,0,0,9732529,0
201,105,105,12,1,,3202010600,卸任禮遇,,,,,1,24545739,0,0,0,0,0,0,24545739,4649283
201,105,105,12,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,7110305,0,0,0,0,0,0,7110305,0
201,105,105,12,1,二、統籌科目,,,,,,,1,94835751,0,0,0,0,0,0,94835751,0
201,105,105,12,1,,6806205800,早期退休公教人員生活困難照護金,,,,,1,279000,0,0,0,0,0,0,279000,0
201,105,105,12,1,,7506205300,公務人員退休撫卹給付,,,,,1,85512151,0,0,0,0,0,0,85512151,0
201,105,105,12,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,9044600,0,0,0,0,0,0,9044600,0
201,105,105,12,1,以前年度,,,,,,,1,12839614,0,0,0,0,0,15715,12823899,11581870
201,105,105,12,1,一、以前年度應付(保留)數,,,,,,,1,12839614,0,0,0,0,0,15715,12823899,11581870
201,105,105,12,1,,3202010100,一般行政,,,,,1,15715,0,0,0,0,0,15715,0,0
201,105,105,12,1,,3202010100,一般行政,,,,,1,8248054,0,0,0,0,0,0,8248054,0
201,105,105,12,1,,3202010401,國家發展研究及諮詢,,,,,1,277613,0,0,0,0,0,0,277613,0
201,105,105,12,1,,3202010600,卸任禮遇,,,,,1,151132,0,0,0,0,0,0,151132,0
201,105,105,12,1,,3202010800,公報編印及印信勳章鑄造,,,,,1,4147100,0,0,0,0,0,0,4147100,11581870
201,105,105,12,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0
240,10505,105,05,1,本年度支出,,,,,,,1,5510547375,236094826,0,0,5230000,0,0,0,5751872201,948518716
240,10505,105,05,1,一、本年度經費,,,,,,,1,5477880458,236094826,0,0,5230000,0,0,0,5719205284,948518716
240,10505,105,05,1,,5202400100,一般行政,,,,,1,159626048,269454,0,0,460000,0,0,0,160355502,26377498
240,10505,105,05,1,,5202400100,一般行政,,,,,2,499070,0,0,0,0,0,0,0,499070,2833930
240,10505,105,05,1,,5202401020,學術審議及研究獎助,,,,,1,1271341492,27783235,0,0,0,0,0,0,1299124727,245268273
240,10505,105,05,1,,5202401020,學術審議及研究獎助,,,,,2,3900554,64206,0,0,0,0,0,0,3964760,52521240
240,10505,105,05,1,,5202401023,主題研究與人才培育,,,,,1,921868746,33104509,0,0,0,0,0,0,954973255,145786745
240,10505,105,05,1,,5202401023,主題研究與人才培育,,,,,2,67248558,5700831,0,0,0,0,0,0,72949389,43879611
240,10505,105,05,1,,5202402010,數理科學研究,,,,,1,427907430,16307662,0,0,1600000,0,0,0,445815092,101567908
240,10505,105,05,1,,5202402010,數理科學研究,,,,,2,39447920,71328586,0,0,0,0,0,0,110776506,28301494
240,10505,105,05,1,,5202402020,生命科學研究,,,,,1,479964505,9997517,0,0,1210000,0,0,0,491172022,148492978
240,10505,105,05,1,,5202402020,生命科學研究,,,,,2,61954481,29098856,0,0,0,0,0,0,91053337,27705663
240,10505,105,05,1,,5202402030,人文及社會科學研究,,,,,1,245007482,5357553,0,0,1960000,0,0,0,252325035,70612965
240,10505,105,05,1,,5202402030,人文及社會科學研究,,,,,2,42844714,37082417,0,0,0,0,0,0,79927131,13266869
240,10505,105,05,1,,5202403000,國家生技研究園區,,,,,2,1727748000,0,0,0,0,0,0,0,1727748000,0
240,10505,105,05,1,,5202409002,營建工程,,,,,2,28096458,0,0,0,0,0,0,0,28096458,41903542
240,10505,105,05,1,,5202409011,交通及運輸設備,,,,,2,425000,0,0,0,0,0,0,0,425000,0
240,10505,105,05,1,二、統籌科目,,,,,,,1,32666917,0,0,0,0,0,0,0,32666917,0
240,10505,105,05,1,,7506205300,公務人員退休撫卹給付,,,,,1,23560884,0,0,0,0,0,0,0,23560884,0
240,10505,105,05,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,9106033,0,0,0,0,0,0,0,9106033,0
240,10505,105,05,1,以前年度支出,,,,,,,1,478412743,59182943,0,0,0,126383,0,309858476,227863593,1327746430
240,10505,105,05,1,一、以前年度應付(保留)數,,,,,,,1,478412743,59182943,0,0,0,0,0,309858476,227737210,1327746430
240,10505,105,05,1,,5202409002,營建工程,,,,,2,31612188,0,0,0,0,0,0,31603892,8296,5231779
240,10505,105,05,1,,5202401023,主題研究與人才培育,,,,,2,0,0,0,0,0,0,0,0,0,9166520
240,10505,105,05,1,,5202409002,營建工程,,,,,2,100000,0,0,0,0,0,0,0,100000,27550293
240,10505,105,05,1,,5202400100,一般行政,,,,,2,147000,4109780,0,0,0,0,0,0,4256780,12833220
240,10505,105,05,1,,5202401020,學術審議及研究獎助,,,,,1,0,3871978,0,0,0,0,0,0,3871978,400000
240,10505,105,05,1,,5202401020,學術審議及研究獎助,,,,,2,70000,0,0,0,0,0,0,0,70000,2296948
240,10505,105,05,1,,5202402010,數理科學研究,,,,,2,3344611,0,0,0,0,0,0,0,3344611,41087954
240,10505,105,05,1,,5202403000,國家生技研究園區,,,,,2,244490004,50000000,0,0,0,0,0,243392135,51097869,948786005
240,10505,105,05,1,,5202409002,營建工程,,,,,2,63112656,0,0,0,0,0,0,0,63112656,0
240,10505,105,05,1,,5202400100,一般行政,,,,,1,1150000,0,0,0,0,0,0,0,1150000,0
240,10505,105,05,1,,5202400100,一般行政,,,,,2,3518122,0,0,0,0,0,0,0,3518122,6229500
240,10505,105,05,1,,5202401020,學術審議及研究獎助,,,,,1,0,59600,0,0,0,0,0,0,59600,1473050
240,10505,105,05,1,,5202401020,學術審議及研究獎助,,,,,2,8291258,0,0,0,0,0,0,0,8291258,46702923
240,10505,105,05,1,,5202401023,主題研究與人才培育,,,,,1,2179484,0,0,0,0,0,0,0,2179484,0
240,10505,105,05,1,,5202401023,主題研究與人才培育,,,,,2,36572991,1141585,0,0,0,0,0,27663021,10051555,13631428
