id,time,會計年度,預算科目編號,預算科目名稱,分計畫編號,分計畫名稱,用途別編號,用途別名稱,執行數,保留數
240,110,110,52020402020,生命科學研究,,,2042,國際組織會費,341634.00,
240,110,110,52020402030,人文及社會科學研究,,,2042,國際組織會費,179055.00,
240,110,110,52020404000,南部院區,,,2042,國際組織會費,14078.00,
240,110,110,52020405010,科學研究基金,,,2042,國際組織會費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2042,國際組織會費,0.00,
240,110,110,52020400100,一般行政,,,2045,國內組織會費,2500.00,
240,110,110,52020401000,一般學術研究及評議,,,2045,國內組織會費,139700.00,
240,110,110,52020402010,數理科學研究,,,2045,國內組織會費,383500.00,
240,110,110,52020402020,生命科學研究,,,2045,國內組織會費,76500.00,
240,110,110,52020402030,人文及社會科學研究,,,2045,國內組織會費,158800.00,
240,110,110,52020404000,南部院區,,,2045,國內組織會費,7000.00,
240,110,110,52020405010,科學研究基金,,,2045,國內組織會費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2045,國內組織會費,0.00,
240,110,110,52020400100,一般行政,,,2051,物品,2416885.00,
240,110,110,52020401000,一般學術研究及評議,,,2051,物品,626536378.00,
240,110,110,52020402010,數理科學研究,,,2051,物品,120473452.00,
240,110,110,52020402020,生命科學研究,,,2051,物品,301793664.00,
240,110,110,52020402030,人文及社會科學研究,,,2051,物品,23642003.00,
240,110,110,52020404000,南部院區,,,2051,物品,15420848.00,
240,110,110,52020405010,科學研究基金,,,2051,物品,0.00,
240,110,110,52020409011,交通及運輸設備,,,2051,物品,0.00,
240,110,110,52020400100,一般行政,,,2054,一般事務費,6821178.00,
240,110,110,52020401000,一般學術研究及評議,,,2054,一般事務費,247824879.00,
240,110,110,52020402010,數理科學研究,,,2054,一般事務費,198187199.00,
240,110,110,52020402020,生命科學研究,,,2054,一般事務費,132536282.00,
240,110,110,52020402030,人文及社會科學研究,,,2054,一般事務費,83704892.00,
240,110,110,52020404000,南部院區,,,2054,一般事務費,12084541.00,
240,110,110,52020405010,科學研究基金,,,2054,一般事務費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2054,一般事務費,0.00,
240,110,110,52020400100,一般行政,,,2063,房屋建築養護費,3202786.00,
240,110,110,52020401000,一般學術研究及評議,,,2063,房屋建築養護費,10315259.00,
240,110,110,52020402010,數理科學研究,,,2063,房屋建築養護費,20238100.00,
240,110,110,52020402020,生命科學研究,,,2063,房屋建築養護費,33435418.00,
240,110,110,52020402030,人文及社會科學研究,,,2063,房屋建築養護費,13543292.00,
240,110,110,52020404000,南部院區,,,2063,房屋建築養護費,3189340.00,
240,110,110,52020405010,科學研究基金,,,2063,房屋建築養護費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2063,房屋建築養護費,0.00,
240,110,110,52020400100,一般行政,,,2066,車輛及辦公器具養護費,440078.00,
240,110,110,52020401000,一般學術研究及評議,,,2066,車輛及辦公器具養護費,226834.00,
240,110,110,52020402010,數理科學研究,,,2066,車輛及辦公器具養護費,361127.00,
240,110,110,52020402020,生命科學研究,,,2066,車輛及辦公器具養護費,353654.00,
240,110,110,52020402030,人文及社會科學研究,,,2066,車輛及辦公器具養護費,353221.00,
240,110,110,52020404000,南部院區,,,2066,車輛及辦公器具養護費,5854.00,
240,110,110,52020405010,科學研究基金,,,2066,車輛及辦公器具養護費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2066,車輛及辦公器具養護費,0.00,
240,110,110,52020400100,一般行政,,,2069,設施及機械設備養護費,3159848.00,
240,110,110,52020401000,一般學術研究及評議,,,2069,設施及機械設備養護費,88022585.00,
240,110,110,52020402010,數理科學研究,,,2069,設施及機械設備養護費,63876317.00,
240,110,110,52020402020,生命科學研究,,,2069,設施及機械設備養護費,119509065.00,
240,110,110,52020402030,人文及社會科學研究,,,2069,設施及機械設備養護費,35784324.00,
240,110,110,52020404000,南部院區,,,2069,設施及機械設備養護費,11938841.00,
240,110,110,52020405010,科學研究基金,,,2069,設施及機械設備養護費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2069,設施及機械設備養護費,0.00,
240,110,110,52020400100,一般行政,,,2072,國內旅費,50406.00,
240,110,110,52020401000,一般學術研究及評議,,,2072,國內旅費,5465788.00,
240,110,110,52020402010,數理科學研究,,,2072,國內旅費,3314485.00,
240,110,110,52020402020,生命科學研究,,,2072,國內旅費,3280014.00,
240,110,110,52020402030,人文及社會科學研究,,,2072,國內旅費,3293224.00,
240,110,110,52020404000,南部院區,,,2072,國內旅費,486386.00,
240,110,110,52020405010,科學研究基金,,,2072,國內旅費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2072,國內旅費,0.00,
240,110,110,52020400100,一般行政,,,2078,國外旅費,0.00,
240,110,110,52020401000,一般學術研究及評議,,,2078,國外旅費,1091121.00,
240,110,110,52020402010,數理科學研究,,,2078,國外旅費,2648920.00,
240,110,110,52020402020,生命科學研究,,,2078,國外旅費,286908.00,
240,110,110,52020402030,人文及社會科學研究,,,2078,國外旅費,87251.00,
240,110,110,52020404000,南部院區,,,2078,國外旅費,0.00,
240,110,110,52020405010,科學研究基金,,,2078,國外旅費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2078,國外旅費,0.00,
240,110,110,52020400100,一般行政,,,2081,運費,25342.00,
240,110,110,52020401000,一般學術研究及評議,,,2081,運費,3093084.00,
240,110,110,52020402010,數理科學研究,,,2081,運費,5618753.00,
240,110,110,52020402020,生命科學研究,,,2081,運費,3606992.00,
240,110,110,52020402030,人文及社會科學研究,,,2081,運費,403069.00,
240,110,110,52020404000,南部院區,,,2081,運費,301497.00,
240,110,110,52020405010,科學研究基金,,,2081,運費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2081,運費,0.00,
240,110,110,52020400100,一般行政,,,2084,短程車資,11535.00,
240,110,110,52020401000,一般學術研究及評議,,,2084,短程車資,81276.00,
240,110,110,52020402010,數理科學研究,,,2084,短程車資,115643.00,
240,110,110,52020402020,生命科學研究,,,2084,短程車資,107972.00,
240,110,110,52020402030,人文及社會科學研究,,,2084,短程車資,62440.00,
240,110,110,52020404000,南部院區,,,2084,短程車資,0.00,
240,110,110,52020405010,科學研究基金,,,2084,短程車資,0.00,
240,110,110,52020409011,交通及運輸設備,,,2084,短程車資,0.00,
240,110,110,52020400100,一般行政,,,2093,特別費,1175746.00,
240,110,110,52020401000,一般學術研究及評議,,,2093,特別費,0.00,
240,110,110,52020402010,數理科學研究,,,2093,特別費,0.00,
240,110,110,52020402020,生命科學研究,,,2093,特別費,0.00,
240,110,110,52020402030,人文及社會科學研究,,,2093,特別費,0.00,
240,110,110,52020404000,南部院區,,,2093,特別費,0.00,
240,110,110,52020405010,科學研究基金,,,2093,特別費,0.00,
240,110,110,52020409011,交通及運輸設備,,,2093,特別費,0.00,
240,110,110,52020400100,一般行政,,,30,設備及投資,1410285.00,
240,110,110,52020401000,一般學術研究及評議,,,30,設備及投資,435928543.00,
240,110,110,52020402010,數理科學研究,,,30,設備及投資,337490184.00,
240,110,110,52020402020,生命科學研究,,,30,設備及投資,258362296.00,
240,110,110,52020402030,人文及社會科學研究,,,30,設備及投資,175290633.00,
240,110,110,52020404000,南部院區,,,30,設備及投資,298132456.00,
240,110,110,52020405010,科學研究基金,,,30,設備及投資,40407000.00,
240,110,110,52020409011,交通及運輸設備,,,30,設備及投資,1845988.00,
240,110,110,52020400100,一般行政,,,3010,房屋建築及設備費,0.00,
240,110,110,52020401000,一般學術研究及評議,,,3010,房屋建築及設備費,2801824.00,
240,110,110,52020402010,數理科學研究,,,3010,房屋建築及設備費,20627763.00,
240,110,110,52020402020,生命科學研究,,,3010,房屋建築及設備費,2089571.00,
240,110,110,52020402030,人文及社會科學研究,,,3010,房屋建築及設備費,370600.00,
240,110,110,52020404000,南部院區,,,3010,房屋建築及設備費,0.00,
240,110,110,52020405010,科學研究基金,,,3010,房屋建築及設備費,0.00,
240,110,110,52020409011,交通及運輸設備,,,3010,房屋建築及設備費,0.00,
240,110,110,52020400100,一般行政,,,3015,公共建設及設施費,0.00,
240,110,110,52020401000,一般學術研究及評議,,,3015,公共建設及設施費,66936.00,
240,110,110,52020402010,數理科學研究,,,3015,公共建設及設施費,0.00,
240,110,110,52020402020,生命科學研究,,,3015,公共建設及設施費,0.00,
240,110,110,52020402030,人文及社會科學研究,,,3015,公共建設及設施費,0.00,
240,110,110,52020404000,南部院區,,,3015,公共建設及設施費,260764679.00,
240,110,110,52020405010,科學研究基金,,,3015,公共建設及設施費,0.00,
240,110,110,52020409011,交通及運輸設備,,,3015,公共建設及設施費,0.00,
240,110,110,52020400100,一般行政,,,3020,機械設備費,28500.00,
240,110,110,52020401000,一般學術研究及評議,,,3020,機械設備費,287804764.00,
240,110,110,52020402010,數理科學研究,,,3020,機械設備費,171301362.00,
240,110,110,52020402020,生命科學研究,,,3020,機械設備費,183687621.00,
240,110,110,52020402030,人文及社會科學研究,,,3020,機械設備費,7233404.00,
240,110,110,52020404000,南部院區,,,3020,機械設備費,27095349.00,
240,110,110,52020405010,科學研究基金,,,3020,機械設備費,0.00,
240,110,110,52020409011,交通及運輸設備,,,3020,機械設備費,0.00,
240,110,110,52020400100,一般行政,,,3025,運輸設備費,44100.00,
240,110,110,52020401000,一般學術研究及評議,,,3025,運輸設備費,821490.00,
240,110,110,52020402010,數理科學研究,,,3025,運輸設備費,0.00,
240,110,110,52020402020,生命科學研究,,,3025,運輸設備費,581450.00,
240,110,110,52020402030,人文及社會科學研究,,,3025,運輸設備費,223800.00,
240,110,110,52020404000,南部院區,,,3025,運輸設備費,0.00,
240,110,110,52020405010,科學研究基金,,,3025,運輸設備費,0.00,
240,110,110,52020409011,交通及運輸設備,,,3025,運輸設備費,1845988.00,
240,110,110,52020400100,一般行政,,,3030,資訊軟硬體設備費,27476.00,
240,110,110,52020401000,一般學術研究及評議,,,3030,資訊軟硬體設備費,129988275.00,
240,110,110,52020402010,數理科學研究,,,3030,資訊軟硬體設備費,99509284.00,
240,110,110,52020402020,生命科學研究,,,3030,資訊軟硬體設備費,43719046.00,
240,110,110,52020402030,人文及社會科學研究,,,3030,資訊軟硬體設備費,39863918.00,
240,110,110,52020404000,南部院區,,,3030,資訊軟硬體設備費,8822683.00,
240,110,110,52020405010,科學研究基金,,,3030,資訊軟硬體設備費,0.00,
240,110,110,52020409011,交通及運輸設備,,,3030,資訊軟硬體設備費,0.00,
240,110,110,52020400100,一般行政,,,3035,雜項設備費,1310209.00,
240,110,110,52020401000,一般學術研究及評議,,,3035,雜項設備費,14445254.00,
240,110,110,52020402010,數理科學研究,,,3035,雜項設備費,46051775.00,
240,110,110,52020402020,生命科學研究,,,3035,雜項設備費,28284608.00,
240,110,110,52020402030,人文及社會科學研究,,,3035,雜項設備費,127598911.00,
240,110,110,52020404000,南部院區,,,3035,雜項設備費,1449745.00,
240,110,110,52020405010,科學研究基金,,,3035,雜項設備費,0.00,
240,110,110,52020409011,交通及運輸設備,,,3035,雜項設備費,0.00,
240,110,110,52020400100,一般行政,,,3045,投資,0.00,
240,110,110,52020401000,一般學術研究及評議,,,3045,投資,0.00,
240,110,110,52020402010,數理科學研究,,,3045,投資,0.00,
240,110,110,52020402020,生命科學研究,,,3045,投資,0.00,
240,110,110,52020402030,人文及社會科學研究,,,3045,投資,0.00,
240,110,110,52020404000,南部院區,,,3045,投資,0.00,
240,110,110,52020405010,科學研究基金,,,3045,投資,40407000.00,
240,110,110,52020409011,交通及運輸設備,,,3045,投資,0.00,
240,110,110,52020400100,一般行政,,,40,獎補助費,356000.00,
240,110,110,52020401000,一般學術研究及評議,,,40,獎補助費,289875250.00,
240,110,110,52020402010,數理科學研究,,,40,獎補助費,38917413.00,
240,110,110,52020402020,生命科學研究,,,40,獎補助費,61331354.00,
240,110,110,52020402030,人文及社會科學研究,,,40,獎補助費,20438309.00,
240,110,110,52020404000,南部院區,,,40,獎補助費,787567.00,
240,110,110,52020405010,科學研究基金,,,40,獎補助費,1010879000.00,
240,110,110,52020409011,交通及運輸設備,,,40,獎補助費,0.00,
240,110,110,52020400100,一般行政,,,4030,對特種基金之補助,0.00,
240,110,110,52020401000,一般學術研究及評議,,,4030,對特種基金之補助,0.00,
240,110,110,52020402010,數理科學研究,,,4030,對特種基金之補助,0.00,
240,110,110,52020402020,生命科學研究,,,4030,對特種基金之補助,0.00,
240,110,110,52020402030,人文及社會科學研究,,,4030,對特種基金之補助,0.00,
240,110,110,52020404000,南部院區,,,4030,對特種基金之補助,0.00,
240,110,110,52020405010,科學研究基金,,,4030,對特種基金之補助,1010879000.00,
240,110,110,52020409011,交通及運輸設備,,,4030,對特種基金之補助,0.00,
240,110,110,52020400100,一般行政,,,4035,對外之捐助,0.00,
240,110,110,52020401000,一般學術研究及評議,,,4035,對外之捐助,11393200.00,
240,110,110,52020402010,數理科學研究,,,4035,對外之捐助,0.00,
240,110,110,52020402020,生命科學研究,,,4035,對外之捐助,0.00,
240,110,110,52020402030,人文及社會科學研究,,,4035,對外之捐助,0.00,
240,110,110,52020404000,南部院區,,,4035,對外之捐助,0.00,
240,110,110,52020405010,科學研究基金,,,4035,對外之捐助,0.00,
240,110,110,52020409011,交通及運輸設備,,,4035,對外之捐助,0.00,
240,110,110,52020400100,一般行政,,,4040,對國內團體之捐助,0.00,
240,110,110,52020401000,一般學術研究及評議,,,4040,對國內團體之捐助,60490.00,
240,110,110,52020402010,數理科學研究,,,4040,對國內團體之捐助,0.00,
240,110,110,52020402020,生命科學研究,,,4040,對國內團體之捐助,0.00,
240,110,110,52020402030,人文及社會科學研究,,,4040,對國內團體之捐助,0.00,
240,110,110,52020404000,南部院區,,,4040,對國內團體之捐助,0.00,
240,110,110,52020405010,科學研究基金,,,4040,對國內團體之捐助,0.00,
240,110,110,52020409011,交通及運輸設備,,,4040,對國內團體之捐助,0.00,
240,110,110,52020400100,一般行政,,,4050,對學生之獎助,0.00,
240,110,110,52020401000,一般學術研究及評議,,,4050,對學生之獎助,205502749.00,
240,110,110,52020402010,數理科學研究,,,4050,對學生之獎助,38917413.00,
240,110,110,52020402020,生命科學研究,,,4050,對學生之獎助,61331354.00,
240,110,110,52020402030,人文及社會科學研究,,,4050,對學生之獎助,18012309.00,
240,110,110,52020404000,南部院區,,,4050,對學生之獎助,787567.00,
240,110,110,52020405010,科學研究基金,,,4050,對學生之獎助,0.00,
240,110,110,52020409011,交通及運輸設備,,,4050,對學生之獎助,0.00,
240,110,110,52020400100,一般行政,,,4075,差額補貼,0.00,
240,110,110,52020401000,一般學術研究及評議,,,4075,差額補貼,61721480.00,
240,110,110,52020402010,數理科學研究,,,4075,差額補貼,0.00,
240,110,110,52020402020,生命科學研究,,,4075,差額補貼,0.00,
240,110,110,52020402030,人文及社會科學研究,,,4075,差額補貼,0.00,
240,110,110,52020404000,南部院區,,,4075,差額補貼,0.00,
240,110,110,52020405010,科學研究基金,,,4075,差額補貼,0.00,
240,110,110,52020409011,交通及運輸設備,,,4075,差額補貼,0.00,
240,110,110,52020400100,一般行政,,,4085,獎勵及慰問,356000.00,
240,110,110,52020401000,一般學術研究及評議,,,4085,獎勵及慰問,0.00,
240,110,110,52020402010,數理科學研究,,,4085,獎勵及慰問,0.00,
240,110,110,52020402020,生命科學研究,,,4085,獎勵及慰問,0.00,
240,110,110,52020402030,人文及社會科學研究,,,4085,獎勵及慰問,0.00,
240,110,110,52020404000,南部院區,,,4085,獎勵及慰問,0.00,
240,110,110,52020405010,科學研究基金,,,4085,獎勵及慰問,0.00,
240,110,110,52020409011,交通及運輸設備,,,4085,獎勵及慰問,0.00,
240,110,110,52020400100,一般行政,,,4090,其他補助及捐助,0.00,
240,110,110,52020401000,一般學術研究及評議,,,4090,其他補助及捐助,11197331.00,
240,110,110,52020402010,數理科學研究,,,4090,其他補助及捐助,0.00,
240,110,110,52020402020,生命科學研究,,,4090,其他補助及捐助,0.00,
240,110,110,52020402030,人文及社會科學研究,,,4090,其他補助及捐助,2426000.00,
240,110,110,52020404000,南部院區,,,4090,其他補助及捐助,0.00,
240,110,110,52020405010,科學研究基金,,,4090,其他補助及捐助,0.00,
240,110,110,52020409011,交通及運輸設備,,,4090,其他補助及捐助,0.00,
240,110,110,52020400100,一般行政,,,,,252765475.00,
240,110,110,52020401000,一般學術研究及評議,,,,,5443779021.00,
240,110,110,52020402010,數理科學研究,,,,,1453276461.00,
240,110,110,52020402020,生命科學研究,,,,,1760585512.00,
240,110,110,52020402030,人文及社會科學研究,,,,,826604350.00,
240,110,110,52020404000,南部院區,,,,,387299010.00,
240,110,110,52020405010,科學研究基金,,,,,1051286000.00,
240,110,110,52020409011,交通及運輸設備,,,,,1845988.00,
240,110,110,52020400100,一般行政,,,,,,0.00
240,110,110,52020401000,一般學術研究及評議,,,,,,0.00
240,110,110,52020402010,數理科學研究,,,,,,0.00
240,110,110,52020402020,生命科學研究,,,,,,0.00
240,110,110,52020402030,人文及社會科學研究,,,,,,0.00
240,110,110,52020404000,南部院區,,,,,,0.00
240,110,110,52020405010,科學研究基金,,,,,,0.00
240,110,110,52020409011,交通及運輸設備,,,,,,0.00
240,110,110,52020400100,一般行政,,,20,業務費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,20,業務費,,41454334.00
240,110,110,52020402010,數理科學研究,,,20,業務費,,4710200.00
240,110,110,52020402020,生命科學研究,,,20,業務費,,27344000.00
240,110,110,52020402030,人文及社會科學研究,,,20,業務費,,3415095.00
240,110,110,52020404000,南部院區,,,20,業務費,,0.00
240,110,110,52020405010,科學研究基金,,,20,業務費,,0.00
240,110,110,52020409011,交通及運輸設備,,,20,業務費,,0.00
240,110,110,52020400100,一般行政,,,2015,權利使用費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,2015,權利使用費,,14558.00
240,110,110,52020402010,數理科學研究,,,2015,權利使用費,,0.00
240,110,110,52020402020,生命科學研究,,,2015,權利使用費,,0.00
240,110,110,52020402030,人文及社會科學研究,,,2015,權利使用費,,0.00
240,110,110,52020404000,南部院區,,,2015,權利使用費,,0.00
240,110,110,52020405010,科學研究基金,,,2015,權利使用費,,0.00
240,110,110,52020409011,交通及運輸設備,,,2015,權利使用費,,0.00
240,110,110,52020400100,一般行政,,,2018,資訊服務費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,2018,資訊服務費,,560000.00
240,110,110,52020402010,數理科學研究,,,2018,資訊服務費,,0.00
240,110,110,52020402020,生命科學研究,,,2018,資訊服務費,,0.00
240,110,110,52020402030,人文及社會科學研究,,,2018,資訊服務費,,0.00
240,110,110,52020404000,南部院區,,,2018,資訊服務費,,0.00
240,110,110,52020405010,科學研究基金,,,2018,資訊服務費,,0.00
240,110,110,52020409011,交通及運輸設備,,,2018,資訊服務費,,0.00
240,110,110,52020400100,一般行政,,,2033,臨時人員酬金,,0.00
240,110,110,52020401000,一般學術研究及評議,,,2033,臨時人員酬金,,978400.00
240,110,110,52020402010,數理科學研究,,,2033,臨時人員酬金,,0.00
240,110,110,52020402020,生命科學研究,,,2033,臨時人員酬金,,0.00
240,110,110,52020402030,人文及社會科學研究,,,2033,臨時人員酬金,,0.00
240,110,110,52020404000,南部院區,,,2033,臨時人員酬金,,0.00
240,110,110,52020405010,科學研究基金,,,2033,臨時人員酬金,,0.00
240,110,110,52020409011,交通及運輸設備,,,2033,臨時人員酬金,,0.00
240,110,110,52020400100,一般行政,,,2036,按日按件計資酬金,,0.00
240,110,110,52020401000,一般學術研究及評議,,,2036,按日按件計資酬金,,293520.00
240,110,110,52020402010,數理科學研究,,,2036,按日按件計資酬金,,0.00
240,110,110,52020402020,生命科學研究,,,2036,按日按件計資酬金,,0.00
240,110,110,52020402030,人文及社會科學研究,,,2036,按日按件計資酬金,,2943500.00
240,110,110,52020404000,南部院區,,,2036,按日按件計資酬金,,0.00
240,110,110,52020405010,科學研究基金,,,2036,按日按件計資酬金,,0.00
240,110,110,52020409011,交通及運輸設備,,,2036,按日按件計資酬金,,0.00
240,110,110,52020400100,一般行政,,,2051,物品,,0.00
240,110,110,52020401000,一般學術研究及評議,,,2051,物品,,244600.00
240,110,110,52020402010,數理科學研究,,,2051,物品,,970000.00
240,110,110,52020402020,生命科學研究,,,2051,物品,,0.00
240,110,110,52020402030,人文及社會科學研究,,,2051,物品,,0.00
240,110,110,52020404000,南部院區,,,2051,物品,,0.00
240,110,110,52020405010,科學研究基金,,,2051,物品,,0.00
240,110,110,52020409011,交通及運輸設備,,,2051,物品,,0.00
240,110,110,52020400100,一般行政,,,2054,一般事務費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,2054,一般事務費,,16841326.00
240,110,110,52020402010,數理科學研究,,,2054,一般事務費,,0.00
240,110,110,52020402020,生命科學研究,,,2054,一般事務費,,0.00
240,110,110,52020402030,人文及社會科學研究,,,2054,一般事務費,,471595.00
240,110,110,52020404000,南部院區,,,2054,一般事務費,,0.00
240,110,110,52020405010,科學研究基金,,,2054,一般事務費,,0.00
240,110,110,52020409011,交通及運輸設備,,,2054,一般事務費,,0.00
240,110,110,52020400100,一般行政,,,2063,房屋建築養護費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,2063,房屋建築養護費,,22424090.00
240,110,110,52020402010,數理科學研究,,,2063,房屋建築養護費,,3740200.00
240,110,110,52020402020,生命科學研究,,,2063,房屋建築養護費,,27344000.00
240,110,110,52020402030,人文及社會科學研究,,,2063,房屋建築養護費,,0.00
240,110,110,52020404000,南部院區,,,2063,房屋建築養護費,,0.00
240,110,110,52020405010,科學研究基金,,,2063,房屋建築養護費,,0.00
240,110,110,52020409011,交通及運輸設備,,,2063,房屋建築養護費,,0.00
240,110,110,52020400100,一般行政,,,2072,國內旅費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,2072,國內旅費,,97840.00
240,110,110,52020402010,數理科學研究,,,2072,國內旅費,,0.00
240,110,110,52020402020,生命科學研究,,,2072,國內旅費,,0.00
240,110,110,52020402030,人文及社會科學研究,,,2072,國內旅費,,0.00
240,110,110,52020404000,南部院區,,,2072,國內旅費,,0.00
240,110,110,52020405010,科學研究基金,,,2072,國內旅費,,0.00
240,110,110,52020409011,交通及運輸設備,,,2072,國內旅費,,0.00
240,110,110,52020400100,一般行政,,,30,設備及投資,,0.00
240,110,110,52020401000,一般學術研究及評議,,,30,設備及投資,,210619937.00
240,110,110,52020402010,數理科學研究,,,30,設備及投資,,53621730.00
240,110,110,52020402020,生命科學研究,,,30,設備及投資,,94142444.00
240,110,110,52020402030,人文及社會科學研究,,,30,設備及投資,,10166243.00
240,110,110,52020404000,南部院區,,,30,設備及投資,,425462571.00
240,110,110,52020405010,科學研究基金,,,30,設備及投資,,0.00
240,110,110,52020409011,交通及運輸設備,,,30,設備及投資,,0.00
240,110,110,52020400100,一般行政,,,3010,房屋建築及設備費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,3010,房屋建築及設備費,,171580452.00
240,110,110,52020402010,數理科學研究,,,3010,房屋建築及設備費,,0.00
240,110,110,52020402020,生命科學研究,,,3010,房屋建築及設備費,,41097293.00
240,110,110,52020402030,人文及社會科學研究,,,3010,房屋建築及設備費,,0.00
240,110,110,52020404000,南部院區,,,3010,房屋建築及設備費,,0.00
240,110,110,52020405010,科學研究基金,,,3010,房屋建築及設備費,,0.00
240,110,110,52020409011,交通及運輸設備,,,3010,房屋建築及設備費,,0.00
240,110,110,52020400100,一般行政,,,3015,公共建設及設施費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,3015,公共建設及設施費,,0.00
240,110,110,52020402010,數理科學研究,,,3015,公共建設及設施費,,0.00
240,110,110,52020402020,生命科學研究,,,3015,公共建設及設施費,,0.00
240,110,110,52020402030,人文及社會科學研究,,,3015,公共建設及設施費,,0.00
240,110,110,52020404000,南部院區,,,3015,公共建設及設施費,,424871321.00
240,110,110,52020405010,科學研究基金,,,3015,公共建設及設施費,,0.00
240,110,110,52020409011,交通及運輸設備,,,3015,公共建設及設施費,,0.00
240,110,110,52020400100,一般行政,,,3020,機械設備費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,3020,機械設備費,,32714630.00
240,110,110,52020402010,數理科學研究,,,3020,機械設備費,,38996277.00
240,110,110,52020402020,生命科學研究,,,3020,機械設備費,,40366260.00
240,110,110,52020402030,人文及社會科學研究,,,3020,機械設備費,,1490000.00
240,110,110,52020404000,南部院區,,,3020,機械設備費,,591250.00
240,110,110,52020405010,科學研究基金,,,3020,機械設備費,,0.00
240,110,110,52020409011,交通及運輸設備,,,3020,機械設備費,,0.00
240,110,110,52020400100,一般行政,,,3030,資訊軟硬體設備費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,3030,資訊軟硬體設備費,,6324855.00
240,110,110,52020402010,數理科學研究,,,3030,資訊軟硬體設備費,,9780655.00
240,110,110,52020402020,生命科學研究,,,3030,資訊軟硬體設備費,,5067780.00
240,110,110,52020402030,人文及社會科學研究,,,3030,資訊軟硬體設備費,,610000.00
240,110,110,52020404000,南部院區,,,3030,資訊軟硬體設備費,,0.00
240,110,110,52020405010,科學研究基金,,,3030,資訊軟硬體設備費,,0.00
240,110,110,52020409011,交通及運輸設備,,,3030,資訊軟硬體設備費,,0.00
240,110,110,52020400100,一般行政,,,3035,雜項設備費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,3035,雜項設備費,,0.00
240,110,110,52020402010,數理科學研究,,,3035,雜項設備費,,4844798.00
240,110,110,52020402020,生命科學研究,,,3035,雜項設備費,,7611111.00
240,110,110,52020402030,人文及社會科學研究,,,3035,雜項設備費,,8066243.00
240,110,110,52020404000,南部院區,,,3035,雜項設備費,,0.00
240,110,110,52020405010,科學研究基金,,,3035,雜項設備費,,0.00
240,110,110,52020409011,交通及運輸設備,,,3035,雜項設備費,,0.00
240,110,110,52020400100,一般行政,,,40,獎補助費,,0.00
240,110,110,52020401000,一般學術研究及評議,,,40,獎補助費,,9828539.00
240,110,110,52020402010,數理科學研究,,,40,獎補助費,,0.00
240,110,110,52020402020,生命科學研究,,,40,獎補助費,,0.00
240,110,110,52020402030,人文及社會科學研究,,,40,獎補助費,,0.00
240,110,110,52020404000,南部院區,,,40,獎補助費,,0.00
240,110,110,52020405010,科學研究基金,,,40,獎補助費,,0.00
240,110,110,52020409011,交通及運輸設備,,,40,獎補助費,,0.00
240,110,110,52020400100,一般行政,,,4090,其他補助及捐助,,0.00
240,110,110,52020401000,一般學術研究及評議,,,4090,其他補助及捐助,,9828539.00
240,110,110,52020402010,數理科學研究,,,4090,其他補助及捐助,,0.00
240,110,110,52020402020,生命科學研究,,,4090,其他補助及捐助,,0.00
240,110,110,52020402030,人文及社會科學研究,,,4090,其他補助及捐助,,0.00
240,110,110,52020404000,南部院區,,,4090,其他補助及捐助,,0.00
240,110,110,52020405010,科學研究基金,,,4090,其他補助及捐助,,0.00
240,110,110,52020409011,交通及運輸設備,,,4090,其他補助及捐助,,0.00
240,110,110,52020400100,一般行政,,,,,,0.00
240,110,110,52020401000,一般學術研究及評議,,,,,,261902810.00
240,110,110,52020402010,數理科學研究,,,,,,58331930.00
240,110,110,52020402020,生命科學研究,,,,,,121486444.00
240,110,110,52020402030,人文及社會科學研究,,,,,,13581338.00
240,110,110,52020404000,南部院區,,,,,,425462571.00
240,110,110,52020405010,科學研究基金,,,,,,0.00
240,110,110,52020409011,交通及運輸設備,,,,,,0.00
240,111,111,52020400100,一般行政,,,10,人事費,210487717.00,
240,111,111,52020401010,人力資源,,,10,人事費,2438948597.00,
240,111,111,52020401020,學術研究與人才培育,,,10,人事費,0.00,
240,111,111,52020402010,數理科學研究,,,10,人事費,0.00,
240,111,111,52020402020,生命科學研究,,,10,人事費,0.00,
240,111,111,52020402030,人文及社會科學研究,,,10,人事費,0.00,
240,111,111,52020404000,南部院區,,,10,人事費,0.00,
